3.828046980291683576e+05 6.544661637811614200e+06 3.769692307692307622e+02
3.830548916686292505e+05 6.544793734073425643e+06 3.769692307692307622e+02
3.833050853080901434e+05 6.544925830335235223e+06 3.769692307692307622e+02
3.835552789475510363e+05 6.545057926597046666e+06 3.769692307692307622e+02
3.838054725870119873e+05 6.545190022858856246e+06 3.769692307692307622e+02
3.840556662264728802e+05 6.545322119120667689e+06 3.769692307692307622e+02
3.843058598659337731e+05 6.545454215382478200e+06 3.769692307692307622e+02
3.845560535053946660e+05 6.545586311644289643e+06 3.769692307692307622e+02
3.845690955563629395e+05 6.545605963317875750e+06 3.769692307692307622e+02
3.845689486744007445e+05 6.545619361505489796e+06 3.769692307692307622e+02
3.845688017924386077e+05 6.545632759693102911e+06 3.769692307692307622e+02
3.845686549104764126e+05 6.545646157880716026e+06 3.769692307692307622e+02
3.845685080285142758e+05 6.545659556068329141e+06 3.769692307692307622e+02
3.845683611465520808e+05 6.545672954255942255e+06 3.769692307692307622e+02
3.845682142645899439e+05 6.545686352443554439e+06 3.769692307692307622e+02
3.845680673826277489e+05 6.545699750631168485e+06 3.769692307692307622e+02
3.845679205006655538e+05 6.545713148818781599e+06 3.769692307692307622e+02
3.845677736187034170e+05 6.545726547006394714e+06 3.769692307692307622e+02
3.845676267367412802e+05 6.545739945194007829e+06 3.769692307692307622e+02
3.845674798547790851e+05 6.545753343381620944e+06 3.769692307692307622e+02
3.845673329728168901e+05 6.545766741569233127e+06 3.769692307692307622e+02
3.845671860908547533e+05 6.545780139756847173e+06 3.769692307692307622e+02
3.845670392088925582e+05 6.545793537944460288e+06 3.769692307692307622e+02
3.845668923269304214e+05 6.545806936132072471e+06 3.769692307692307622e+02
3.845667454449682264e+05 6.545820334319686517e+06 3.769692307692307622e+02
3.845665985630060895e+05 6.545833732507299632e+06 3.769692307692307622e+02
3.845661579171195626e+05 6.545873927070138976e+06 3.518769230769230489e+02
3.845660110351574258e+05 6.545887325257752091e+06 3.518769230769230489e+02
3.845658641531952308e+05 6.545900723445365205e+06 3.518769230769230489e+02
3.845657172712330357e+05 6.545914121632978320e+06 3.518769230769230489e+02
3.845655703892708989e+05 6.545927519820591435e+06 3.518769230769230489e+02
3.845654235073087038e+05 6.545940918008204550e+06 3.518769230769230489e+02
3.845652766253465670e+05 6.545954316195817664e+06 3.518769230769230489e+02
3.845651297433844302e+05 6.545967714383430779e+06 3.518769230769230489e+02
3.845649828614222351e+05 6.545981112571043894e+06 3.518769230769230489e+02
3.845648359794600401e+05 6.545994510758657008e+06 3.518769230769230489e+02
3.845646890974978451e+05 6.546007908946270123e+06 3.518769230769230489e+02
3.845645422155357082e+05 6.546021307133883238e+06 3.518769230769230489e+02
3.845643953335735714e+05 6.546034705321496353e+06 3.518769230769230489e+02
3.845642484516113764e+05 6.546048103509109467e+06 3.518769230769230489e+02
3.845641015696491813e+05 6.546061501696722582e+06 3.518769230769230489e+02
3.845639546876870445e+05 6.546074899884335697e+06 3.518769230769230489e+02
3.817769353725720430e+05 6.542611330966190435e+06 3.267846153846153356e+02
3.817761972817514325e+05 6.542676995431246236e+06 3.267846153846153356e+02
3.817754591909308219e+05 6.542742659896302968e+06 3.267846153846153356e+02
3.817747211001102114e+05 6.542808324361357838e+06 3.267846153846153356e+02
3.817739830092896591e+05 6.542873988826414570e+06 3.267846153846153356e+02
3.817732449184691068e+05 6.542939653291471303e+06 3.267846153846153356e+02
3.817725068276484963e+05 6.543005317756526172e+06 3.267846153846153356e+02
3.817717687368278857e+05 6.543070982221582904e+06 3.267846153846153356e+02
3.845636609237627126e+05 6.546101696259561926e+06 3.267846153846153356e+02
3.845635140418005176e+05 6.546115094447175041e+06 3.267846153846153356e+02
3.845633671598383226e+05 6.546128492634788156e+06 3.267846153846153356e+02
3.845632202778761857e+05 6.546141890822401270e+06 3.267846153846153356e+02
3.845630733959140489e+05 6.546155289010014385e+06 3.267846153846153356e+02
3.845629265139518538e+05 6.546168687197627500e+06 3.267846153846153356e+02
3.845627796319896588e+05 6.546182085385240614e+06 3.267846153846153356e+02
3.845626327500275220e+05 6.546195483572853729e+06 3.267846153846153356e+02
3.845624858680653851e+05 6.546208881760466844e+06 3.267846153846153356e+02
3.845623389861031901e+05 6.546222279948079959e+06 3.267846153846153356e+02
3.845621921041409951e+05 6.546235678135693073e+06 3.267846153846153356e+02
