model_timestamp,boreid,obsval,obsnme,obgnme,weight
22160,61718118,226.068935546875,61718118_22160,head,1.0
22555,61718118,226.098935546875,61718118_22555,head,1.0
22676,61718118,226.208935546875,61718118_22676,head,1.0
23039,61718118,226.343935546875,61718118_23039,head,1.0
23402,61718118,226.628935546875,61718118_23402,head,1.0
23644,61718118,226.956435546875,61718118_23644,head,1.0
23947,61718118,227.163935546875,61718118_23947,head,1.0
24099,61718118,227.228935546875,61718118_24099,head,1.0
24401,61718118,227.343935546875,61718118_24401,head,1.0
24703,61718118,227.533935546875,61718118_24703,head,1.0
25097,61718118,227.713935546875,61718118_25097,head,1.0
25461,61718118,227.906435546875,61718118_25461,head,1.0
25704,61718118,228.188935546875,61718118_25704,head,1.0
25976,61718118,228.193935546875,61718118_25976,head,1.0
26217,61718118,228.418935546875,61718118_26217,head,1.0
26550,61718118,228.858935546875,61718118_26550,head,1.0
26914,61718118,229.128935546875,61718118_26914,head,1.0
27246,61718118,229.284935546875,61718118_27246,head,1.0
8657,61718120,219.0913374837239,61718120_8657,head,1.0
8840,61718120,219.3256964580829,61718120_8840,head,1.0
9020,61718120,219.5580041503906,61718120_9020,head,1.0
9264,61718120,219.5520041503906,61718120_9264,head,1.0
9839,61718120,219.6030041503906,61718120_9839,head,1.0
10202,61718120,220.2130041503906,61718120_10202,head,1.0
10565,61718120,219.7946708170573,61718120_10565,head,1.0
10656,61718120,219.7980041503906,61718120_10656,head,1.0
10898,61718120,219.8113374837239,61718120_10898,head,1.0
11020,61718120,219.8780041503906,61718120_11020,head,1.0
11261,61718120,219.8746708170573,61718120_11261,head,1.0
11383,61718120,219.9480041503906,61718120_11383,head,1.0
11655,61718120,219.9913374837239,61718120_11655,head,1.0
11776,61718120,220.0380041503906,61718120_11776,head,1.0
12018,61718120,220.0280041503906,61718120_12018,head,1.0
12139,61718120,220.2030041503906,61718120_12139,head,1.0
12290,61718120,220.1430041503906,61718120_12290,head,1.0
12442,61718120,220.4780041503906,61718120_12442,head,1.0
12775,61718120,220.3396708170573,61718120_12775,head,1.0
12836,61718120,220.4680041503906,61718120_12836,head,1.0
13077,61718120,220.4855041503906,61718120_13077,head,1.0
13199,61718120,220.6496708170572,61718120_13199,head,1.0
13471,61718120,220.6505041503906,61718120_13471,head,1.0
13562,61718120,220.8030041503906,61718120_13562,head,1.0
13774,61718120,220.8860041503906,61718120_13774,head,1.0
13926,61718120,221.0180041503906,61718120_13926,head,1.0
14167,61718120,221.2630041503906,61718120_14167,head,1.0
14410,61718120,221.3480041503906,61718120_14410,head,1.0
14713,61718120,221.6013374837239,61718120_14713,head,1.0
14924,61718120,221.8880041503906,61718120_14924,head,1.0
15227,61718120,222.0455041503906,61718120_15227,head,1.0
15409,61718120,222.1880041503906,61718120_15409,head,1.0
15620,61718120,222.2705041503906,61718120_15620,head,1.0
15742,61718120,222.4780041503906,61718120_15742,head,1.0
15983,61718120,222.5380041503906,61718120_15983,head,1.0
16105,61718120,222.7280041503906,61718120_16105,head,1.0
16741,61718120,223.0280041503906,61718120_16741,head,1.0
16862,61718120,223.2080041503906,61718120_16862,head,1.0
17043,61718120,223.3380041503906,61718120_17043,head,1.0
17225,61718120,223.5180041503906,61718120_17225,head,1.0
17436,61718120,223.7380041503906,61718120_17436,head,1.0
17527,61718120,223.9880041503906,61718120_17527,head,1.0
17738,61718120,224.0680041503906,61718120_17738,head,1.0
18102,61718120,224.5480041503906,61718120_18102,head,1.0
18526,61718120,225.0630041503906,61718120_18526,head,1.0
19768,61718120,225.8180041503906,61718120_19768,head,1.0
19979,61718120,225.8680041503906,61718120_19979,head,1.0
20131,61718120,225.9980041503906,61718120_20131,head,1.0
20768,61718120,226.3530041503906,61718120_20768,head,1.0
21102,61718120,226.5530041503906,61718120_21102,head,1.0
21434,61718120,226.6980041503906,61718120_21434,head,1.0
21919,61718120,226.9080041503906,61718120_21919,head,1.0
22160,61718120,225.8730041503906,61718120_22160,head,1.0
22555,61718120,225.7150041503906,61718120_22555,head,1.0
22676,61718120,226.2680041503906,61718120_22676,head,1.0
23039,61718120,226.7330041503906,61718120_23039,head,1.0
23402,61718120,227.6880041503906,61718120_23402,head,1.0
23644,61718120,227.9280041503906,61718120_23644,head,1.0
23947,61718120,228.1480041503906,61718120_23947,head,1.0
24099,61718120,227.8780041503906,61718120_24099,head,1.0
24401,61718120,227.5380041503906,61718120_24401,head,1.0
24703,61718120,226.5230041503906,61718120_24703,head,1.0
25097,61718120,226.9230041503906,61718120_25097,head,1.0
25461,61718120,226.7380041503906,61718120_25461,head,1.0
25704,61718120,227.0080041503906,61718120_25704,head,1.0
25976,61718120,227.1330041503906,61718120_25976,head,1.0
26217,61718120,227.2680041503906,61718120_26217,head,1.0
26550,61718120,227.7630041503906,61718120_26550,head,1.0
26914,61718120,228.1730041503906,61718120_26914,head,1.0
27246,61718120,226.5680041503906,61718120_27246,head,1.0
8657,61718121,223.43369140625,61718121_8657,head,1.0
8840,61718121,222.0653580729167,61718121_8840,head,1.0
9020,61718121,221.91869140625,61718121_9020,head,1.0
9264,61718121,221.93669140625,61718121_9264,head,1.0
9839,61718121,221.95369140625,61718121_9839,head,1.0
10202,61718121,222.01369140625,61718121_10202,head,1.0
10323,61718121,222.03869140625,61718121_10323,head,1.0
10565,61718121,221.8420247395833,61718121_10565,head,1.0
10656,61718121,222.12869140625,61718121_10656,head,1.0
10898,61718121,221.31869140625,61718121_10898,head,1.0
11020,61718121,222.07869140625,61718121_11020,head,1.0
11261,61718121,222.1420247395833,61718121_11261,head,1.0
11383,61718121,220.70869140625,61718121_11383,head,1.0
11655,61718121,222.17869140625,61718121_11655,head,1.0
11776,61718121,222.21869140625,61718121_11776,head,1.0
12018,61718121,222.22869140625,61718121_12018,head,1.0
12139,61718121,222.33869140625,61718121_12139,head,1.0
12290,61718121,222.32369140625,61718121_12290,head,1.0
12442,61718121,222.34869140625,61718121_12442,head,1.0
12775,61718121,222.43669140625,61718121_12775,head,1.0
12836,61718121,222.25869140625,61718121_12836,head,1.0
13077,61718121,222.49369140625,61718121_13077,head,1.0
13199,61718121,222.6320247395833,61718121_13199,head,1.0
13471,61718121,222.64119140625,61718121_13471,head,1.0
13562,61718121,222.64869140625,61718121_13562,head,1.0
13774,61718121,222.79469140625,61718121_13774,head,1.0
13926,61718121,222.82869140625,61718121_13926,head,1.0
14167,61718121,223.08869140625,61718121_14167,head,1.0
14410,61718121,223.11869140625,61718121_14410,head,1.0
14713,61718121,222.61369140625,61718121_14713,head,1.0
14924,61718121,223.54869140625,61718121_14924,head,1.0
15227,61718121,223.64869140625,61718121_15227,head,1.0
15409,61718121,223.79869140625,61718121_15409,head,1.0
15620,61718121,223.81619140625,61718121_15620,head,1.0
15742,61718121,223.95869140625,61718121_15742,head,1.0
15983,61718121,224.03869140625,61718121_15983,head,1.0
16105,61718121,224.20869140625,61718121_16105,head,1.0
16741,61718121,224.43869140625,61718121_16741,head,1.0
16862,61718121,224.49869140625,61718121_16862,head,1.0
17043,61718121,224.66369140625,61718121_17043,head,1.0
17225,61718121,224.78869140625,61718121_17225,head,1.0
17436,61718121,225.00869140625,61718121_17436,head,1.0
17527,61718121,225.14869140625,61718121_17527,head,1.0
17738,61718121,225.23869140625,61718121_17738,head,1.0
18102,61718121,225.64869140625,61718121_18102,head,1.0
18526,61718121,226.09869140625,61718121_18526,head,1.0
19768,61718121,226.63869140625,61718121_19768,head,1.0
19979,61718121,226.77869140625,61718121_19979,head,1.0
20131,61718121,226.92869140625,61718121_20131,head,1.0
20768,61718121,227.33369140625,61718121_20768,head,1.0
21102,61718121,227.60869140625,61718121_21102,head,1.0
21434,61718121,227.83869140625,61718121_21434,head,1.0
21919,61718121,228.08869140625,61718121_21919,head,1.0
22160,61718121,228.28369140625,61718121_22160,head,1.0
22555,61718121,228.37119140625,61718121_22555,head,1.0
22676,61718121,228.43869140625,61718121_22676,head,1.0
23039,61718121,228.52369140625,61718121_23039,head,1.0
23402,61718121,228.73869140625,61718121_23402,head,1.0
23644,61718121,228.68119140625,61718121_23644,head,1.0
23947,61718121,229.24369140625,61718121_23947,head,1.0
24099,61718121,229.25869140625,61718121_24099,head,1.0
24401,61718121,229.44869140625,61718121_24401,head,1.0
24703,61718121,229.70869140625,61718121_24703,head,1.0
25097,61718121,229.88369140625,61718121_25097,head,1.0
25461,61718121,230.05869140625,61718121_25461,head,1.0
25704,61718121,230.12869140625,61718121_25704,head,1.0
25976,61718121,230.32369140625,61718121_25976,head,1.0
26217,61718121,230.41869140625,61718121_26217,head,1.0
26550,61718121,230.75869140625,61718121_26550,head,1.0
26914,61718121,231.09869140625,61718121_26914,head,1.0
27246,61718121,231.36469140625,61718121_27246,head,1.0
8657,61718124,220.9676777787642,61718124_8657,head,1.0
8840,61718124,220.9964656575521,61718124_8840,head,1.0
9020,61718124,221.4731323242188,61718124_9020,head,1.0
9264,61718124,221.5451323242188,61718124_9264,head,1.0
9839,61718124,220.7331323242188,61718124_9839,head,1.0
10202,61718124,221.8051323242188,61718124_10202,head,1.0
10323,61718124,221.8441323242188,61718124_10323,head,1.0
10565,61718124,221.8251323242188,61718124_10565,head,1.0
10656,61718124,221.9211323242188,61718124_10656,head,1.0
10898,61718124,221.8076323242188,61718124_10898,head,1.0
11020,61718124,221.8631323242188,61718124_11020,head,1.0
11261,61718124,221.9231323242188,61718124_11261,head,1.0
11383,61718124,221.8931323242188,61718124_11383,head,1.0
11655,61718124,221.9464656575522,61718124_11655,head,1.0
11776,61718124,221.9931323242188,61718124_11776,head,1.0
12018,61718124,221.9931323242188,61718124_12018,head,1.0
12139,61718124,222.0581323242188,61718124_12139,head,1.0
12290,61718124,222.0731323242188,61718124_12290,head,1.0
12442,61718124,222.0781323242188,61718124_12442,head,1.0
12775,61718124,222.4081323242188,61718124_12775,head,1.0
13077,61718124,221.9097989908854,61718124_13077,head,1.0
13199,61718124,222.3581323242188,61718124_13199,head,1.0
13471,61718124,222.4497989908855,61718124_13471,head,1.0
13562,61718124,222.3831323242188,61718124_13562,head,1.0
13774,61718124,222.8531323242188,61718124_13774,head,1.0
13926,61718124,222.6731323242188,61718124_13926,head,1.0
14167,61718124,222.8331323242188,61718124_14167,head,1.0
14410,61718124,222.8531323242188,61718124_14410,head,1.0
14713,61718124,223.1064656575521,61718124_14713,head,1.0
14924,61718124,223.5331323242188,61718124_14924,head,1.0
15227,61718124,223.6231323242188,61718124_15227,head,1.0
15409,61718124,223.7331323242188,61718124_15409,head,1.0
15620,61718124,223.7706323242188,61718124_15620,head,1.0
15742,61718124,223.8631323242188,61718124_15742,head,1.0
15983,61718124,223.9331323242188,61718124_15983,head,1.0
16105,61718124,224.0531323242188,61718124_16105,head,1.0
16741,61718124,224.2731323242188,61718124_16741,head,1.0
16862,61718124,224.3231323242188,61718124_16862,head,1.0
17043,61718124,224.4931323242188,61718124_17043,head,1.0
17225,61718124,224.6131323242188,61718124_17225,head,1.0
17436,61718124,224.8031323242188,61718124_17436,head,1.0
17527,61718124,224.9431323242188,61718124_17527,head,1.0
17738,61718124,225.0231323242188,61718124_17738,head,1.0
18102,61718124,225.3231323242188,61718124_18102,head,1.0
18526,61718124,225.6631323242188,61718124_18526,head,1.0
19768,61718124,225.4531323242188,61718124_19768,head,1.0
19979,61718124,225.5231323242188,61718124_19979,head,1.0
20131,61718124,225.6331323242188,61718124_20131,head,1.0
20768,61718124,225.9931323242188,61718124_20768,head,1.0
21102,61718124,226.2431323242188,61718124_21102,head,1.0
21434,61718124,226.4631323242188,61718124_21434,head,1.0
21919,61718124,226.6831323242188,61718124_21919,head,1.0
22160,61718124,226.9381323242188,61718124_22160,head,1.0
22555,61718124,227.1381323242188,61718124_22555,head,1.0
22676,61718124,227.2331323242188,61718124_22676,head,1.0
23039,61718124,227.3481323242188,61718124_23039,head,1.0
23402,61718124,227.5031323242188,61718124_23402,head,1.0
23644,61718124,227.7031323242188,61718124_23644,head,1.0
23947,61718124,227.9181323242188,61718124_23947,head,1.0
24099,61718124,227.8531323242188,61718124_24099,head,1.0
24401,61718124,228.0306323242188,61718124_24401,head,1.0
24703,61718124,228.2506323242188,61718124_24703,head,1.0
25097,61718124,228.4031323242188,61718124_25097,head,1.0
25461,61718124,228.5281323242188,61718124_25461,head,1.0
25704,61718124,228.4631323242188,61718124_25704,head,1.0
25976,61718124,228.8031323242188,61718124_25976,head,1.0
26217,61718124,228.8431323242188,61718124_26217,head,1.0
26550,61718124,228.9881323242188,61718124_26550,head,1.0
26914,61718124,229.1381323242188,61718124_26914,head,1.0
27246,61718124,229.3011323242188,61718124_27246,head,1.0
8507,61718126,220.0364990234375,61718126_8507,head,1.0
8657,61718126,220.7248323567709,61718126_8657,head,1.0
8840,61718126,220.9657717507102,61718126_8840,head,1.0
9020,61718126,221.1364990234375,61718126_9020,head,1.0
9264,61718126,221.3924990234375,61718126_9264,head,1.0
9537,61718126,221.5779990234375,61718126_9537,head,1.0
9628,61718126,221.5464990234375,61718126_9628,head,1.0
9839,61718126,221.6844990234375,61718126_9839,head,1.0
9930,61718126,221.7134990234375,61718126_9930,head,1.0
10202,61718126,221.7067490234375,61718126_10202,head,1.0
10323,61718126,221.6707490234375,61718126_10323,head,1.0
10565,61718126,221.6770704520089,61718126_10565,head,1.0
10656,61718126,221.7221656901042,61718126_10656,head,1.0
10898,61718126,221.7178740234375,61718126_10898,head,1.0
11020,61718126,221.6752490234375,61718126_11020,head,1.0
11261,61718126,221.6961240234375,61718126_11261,head,1.0
11383,61718126,221.7014990234375,61718126_11383,head,1.0
11655,61718126,221.7344990234375,61718126_11655,head,1.0
11776,61718126,221.7677490234375,61718126_11776,head,1.0
12018,61718126,221.8204990234375,61718126_12018,head,1.0
12139,61718126,221.8677490234375,61718126_12139,head,1.0
12290,61718126,221.9164990234375,61718126_12290,head,1.0
12442,61718126,221.9864990234375,61718126_12442,head,1.0
12775,61718126,222.2731656901042,61718126_12775,head,1.0
13077,61718126,221.6931656901042,61718126_13077,head,1.0
13199,61718126,221.6864990234375,61718126_13199,head,1.0
13471,61718126,222.7731656901042,61718126_13471,head,1.0
13562,61718126,222.7864990234375,61718126_13562,head,1.0
13774,61718126,222.9431656901042,61718126_13774,head,1.0
13926,61718126,222.9564990234375,61718126_13926,head,1.0
14167,61718126,223.2014990234375,61718126_14167,head,1.0
14410,61718126,223.2664990234375,61718126_14410,head,1.0
14713,61718126,223.4739990234375,61718126_14713,head,1.0
14924,61718126,223.6164990234375,61718126_14924,head,1.0
15227,61718126,223.6514990234375,61718126_15227,head,1.0
15409,61718126,223.7614990234375,61718126_15409,head,1.0
15620,61718126,223.8614990234375,61718126_15620,head,1.0
15742,61718126,224.0464990234375,61718126_15742,head,1.0
15983,61718126,224.2064990234375,61718126_15983,head,1.0
16105,61718126,224.3964990234375,61718126_16105,head,1.0
16741,61718126,224.6164990234375,61718126_16741,head,1.0
16862,61718126,224.7064990234375,61718126_16862,head,1.0
17043,61718126,224.8964990234375,61718126_17043,head,1.0
17225,61718126,225.0764990234375,61718126_17225,head,1.0
17436,61718126,225.3664990234375,61718126_17436,head,1.0
17527,61718126,225.5014990234375,61718126_17527,head,1.0
17738,61718126,225.5664990234375,61718126_17738,head,1.0
18102,61718126,226.0264990234375,61718126_18102,head,1.0
18526,61718126,226.6664990234375,61718126_18526,head,1.0
18920,61718126,226.5764990234375,61718126_18920,head,1.0
19011,61718126,226.7164990234375,61718126_19011,head,1.0
19252,61718126,226.9064990234375,61718126_19252,head,1.0
19616,61718126,226.9064990234375,61718126_19616,head,1.0
19768,61718126,226.9664990234375,61718126_19768,head,1.0
19979,61718126,227.0364990234375,61718126_19979,head,1.0
20131,61718126,227.1014990234375,61718126_20131,head,1.0
20768,61718126,227.3764990234375,61718126_20768,head,1.0
21102,61718126,227.4814990234375,61718126_21102,head,1.0
21434,61718126,227.5514990234375,61718126_21434,head,1.0
21919,61718126,227.6164990234375,61718126_21919,head,1.0
22160,61718126,228.1814990234375,61718126_22160,head,1.0
22555,61718126,228.2289990234375,61718126_22555,head,1.0
22676,61718126,228.2764990234375,61718126_22676,head,1.0
23039,61718126,228.3114990234375,61718126_23039,head,1.0
23402,61718126,228.4664990234375,61718126_23402,head,1.0
23644,61718126,228.5914990234375,61718126_23644,head,1.0
23947,61718126,228.8164990234375,61718126_23947,head,1.0
24099,61718126,228.8314990234375,61718126_24099,head,1.0
24401,61718126,229.0539990234375,61718126_24401,head,1.0
24703,61718126,229.3464990234375,61718126_24703,head,1.0
25097,61718126,229.5414990234375,61718126_25097,head,1.0
25461,61718126,230.2264990234375,61718126_25461,head,1.0
25704,61718126,229.7764990234375,61718126_25704,head,1.0
25976,61718126,229.9414990234375,61718126_25976,head,1.0
26217,61718126,230.0364990234375,61718126_26217,head,1.0
26550,61718126,230.4164990234375,61718126_26550,head,1.0
26914,61718126,230.7864990234375,61718126_26914,head,1.0
27246,61718126,230.9664990234375,61718126_27246,head,1.0
7750,61719111,170.6758422851562,61719111_7750,head,1.0
9264,61719111,162.3708422851562,61719111_9264,head,1.0
9537,61719111,165.4208422851562,61719111_9537,head,1.0
9628,61719111,165.0141756184895,61719111_9628,head,1.0
9839,61719111,165.7608422851562,61719111_9839,head,1.0
10202,61719111,172.6508422851562,61719111_10202,head,1.0
10323,61719111,171.6508422851562,61719111_10323,head,1.0
