Year,Month,Total Rainfall (mm),Date,Month Type,Year Type,Class
1987,3,15.73333333,1/03/1987,Dry,Dry,1986_Dry
1987,4,25.9,1/04/1987,Dry,Dry,1986_Dry
1987,5,27.53333333,1/05/1987,Dry,Dry,1986_Dry
1987,6,61.33333333,1/06/1987,Wet,Dry,1987_Wet
1987,7,77.93333333,1/07/1987,Wet,Dry,1987_Wet
1987,8,56.26666667,1/08/1987,Wet,Dry,1987_Wet
1987,9,13.73333333,1/09/1987,Dry,Dry,1987_Dry
1987,10,19.73333333,1/10/1987,Dry,Dry,1987_Dry
1987,11,26.4,1/11/1987,Dry,Dry,1987_Dry
1987,12,0.8,1/12/1987,Dry,Dry,1987_Dry
1988,1,0.266666667,1/01/1988,Dry,Dry,1987_Dry
1988,2,5.066666667,1/02/1988,Dry,Dry,1987_Dry
1988,3,18.4,1/03/1988,Dry,Dry,1987_Dry
1988,4,39.13333333,1/04/1988,Dry,Dry,1988_Wet
1988,5,108.9,1/05/1988,Wet,Dry,1988_Wet
1988,6,73.63333333,1/06/1988,Wet,Dry,1988_Wet
1988,7,85.53333333,1/07/1988,Wet,Dry,1988_Wet
1988,8,75.53333333,1/08/1988,Wet,Dry,1988_Wet
1988,9,25.8,1/09/1988,Dry,Dry,1988_Dry
1988,10,13.8,1/10/1988,Dry,Dry,1988_Dry
1988,11,14,1/11/1988,Dry,Dry,1988_Dry
1988,12,14,1/12/1988,Dry,Dry,1988_Dry
1989,1,3.066666667,1/01/1989,Dry,Dry,1988_Dry
1989,2,24.13333333,1/02/1989,Dry,Dry,1988_Dry
1989,3,1.2,1/03/1989,Dry,Dry,1988_Dry
1989,4,23.8,1/04/1989,Dry,Dry,1988_Dry
1989,5,88.53333333,1/05/1989,Wet,Dry,1989_Wet
1989,6,65.2,1/06/1989,Wet,Dry,1989_Wet
1989,7,49.73333333,1/07/1989,Wet,Dry,1989_Wet
1989,8,17.86666667,1/08/1989,Dry,Dry,1989_Dry
1989,9,20.13333333,1/09/1989,Dry,Dry,1989_Dry
1989,10,18.13333333,1/10/1989,Dry,Dry,1989_Dry
1989,11,1.033333333,1/11/1989,Dry,Dry,1989_Dry
1989,12,2.733333333,1/12/1989,Dry,Dry,1989_Dry
1990,1,110.8,1/01/1990,Wet,Dry,1990_Wet
1990,2,35.4,1/02/1990,Dry,Dry,1990_Wet
1990,3,5.333333333,1/03/1990,Dry,Dry,1990_Wet
1990,4,41.3,1/04/1990,Wet,Dry,1990_Wet
1990,5,55.03333333,1/05/1990,Wet,Dry,1990_Wet
1990,6,46.9,1/06/1990,Wet,Dry,1990_Wet
1990,7,76.26666667,1/07/1990,Wet,Dry,1990_Wet
1990,8,48.33333333,1/08/1990,Wet,Dry,1990_Wet
1990,9,37.06666667,1/09/1990,Dry,Dry,1990_Wet
1990,10,108.5333333,1/10/1990,Wet,Dry,1990_Wet
1990,11,1.333333333,1/11/1990,Dry,Dry,1990_Dry
1990,12,2.333333333,1/12/1990,Dry,Dry,1990_Dry
1991,1,6,1/01/1991,Dry,Dry,1990_Dry
1991,2,2.6,1/02/1991,Dry,Dry,1990_Dry
1991,3,2.866666667,1/03/1991,Dry,Dry,1990_Dry
1991,4,28.36666667,1/04/1991,Dry,Dry,1990_Dry
1991,5,23.4,1/05/1991,Dry,Dry,1990_Dry
1991,6,102.6666667,1/06/1991,Wet,Dry,1991_Wet
1991,7,85,1/07/1991,Wet,Dry,1991_Wet
1991,8,26.96666667,1/08/1991,Dry,Dry,1991_Dry
1991,9,25.26666667,1/09/1991,Dry,Dry,1991_Dry
1991,10,22.8,1/10/1991,Dry,Dry,1991_Dry
1991,11,42.53333333,1/11/1991,Wet,Dry,1991_Dry
1991,12,30.8,1/12/1991,Dry,Dry,1991_Dry
1992,1,3.566666667,1/01/1992,Dry,Dry,1991_Dry
1992,2,11.13333333,1/02/1992,Dry,Dry,1991_Dry
1992,3,24.93333333,1/03/1992,Dry,Dry,1991_Dry
1992,4,58.53333333,1/04/1992,Wet,Dry,1992_Wet
1992,5,12.43333333,1/05/1992,Dry,Dry,1992_Wet
1992,6,101.8,1/06/1992,Wet,Dry,1992_Wet
1992,7,23.2,1/07/1992,Dry,Dry,1992_Wet
1992,8,127.2666667,1/08/1992,Wet,Dry,1992_Wet
1992,9,76.53333333,1/09/1992,Wet,Dry,1992_Wet
1992,10,9.066666667,1/10/1992,Dry,Dry,1992_Dry
1992,11,16.4,1/11/1992,Dry,Dry,1992_Dry
1992,12,5.266666667,1/12/1992,Dry,Dry,1992_Dry
1993,1,3.266666667,1/01/1993,Dry,Dry,1992_Dry
1993,2,2.133333333,1/02/1993,Dry,Dry,1992_Dry
1993,3,3.133333333,1/03/1993,Dry,Dry,1992_Dry
1993,4,11.13333333,1/04/1993,Dry,Dry,1992_Dry
1993,5,98.86666667,1/05/1993,Wet,Dry,1993_Wet
1993,6,59.46666667,1/06/1993,Wet,Dry,1993_Wet
1993,7,60.33333333,1/07/1993,Wet,Dry,1993_Wet
1993,8,72.06666667,1/08/1993,Wet,Dry,1993_Wet
1993,9,35.13333333,1/09/1993,Dry,Dry,1993_Dry
1993,10,8.266666667,1/10/1993,Dry,Dry,1993_Dry
1993,11,24.66666667,1/11/1993,Dry,Dry,1993_Dry
1993,12,4.666666667,1/12/1993,Dry,Dry,1993_Dry
1994,1,0,1/01/1994,Dry,Dry,1993_Dry
1994,2,17.96666667,1/02/1994,Dry,Dry,1993_Dry
1994,3,0.2,1/03/1994,Dry,Dry,1993_Dry
1994,4,0,1/04/1994,Dry,Dry,1993_Dry
1994,5,72.26666667,1/05/1994,Wet,Dry,1994_Wet
1994,6,53.8,1/06/1994,Wet,Dry,1994_Wet
1994,7,45.46666667,1/07/1994,Wet,Dry,1994_Wet
1994,8,62.46666667,1/08/1994,Wet,Dry,1994_Wet
1994,9,21.23333333,1/09/1994,Dry,Dry,1994_Dry
1994,10,4.466666667,1/10/1994,Dry,Dry,1994_Dry
1994,11,0,1/11/1994,Dry,Dry,1994_Dry
1994,12,0,1/12/1994,Dry,Dry,1994_Dry
1995,1,28.93333333,1/01/1995,Dry,Dry,1994_Dry
1995,2,12.93333333,1/02/1995,Dry,Dry,1994_Dry
1995,3,14.36666667,1/03/1995,Dry,Dry,1994_Dry
1995,4,34.33333333,1/04/1995,Dry,Dry,1994_Dry
1995,5,37.9,1/05/1995,Dry,Dry,1995_Wet
1995,6,78.43333333,1/06/1995,Wet,Dry,1995_Wet
1995,7,129.5,1/07/1995,Wet,Dry,1995_Wet
1995,8,13.33333333,1/08/1995,Dry,Dry,1995_Dry
1995,9,24.7,1/09/1995,Dry,Dry,1995_Dry
1995,10,20.8,1/10/1995,Dry,Dry,1995_Dry
1995,11,4.733333333,1/11/1995,Dry,Dry,1995_Dry
1995,12,1.266666667,1/12/1995,Dry,Dry,1995_Dry
1996,1,0,1/01/1996,Dry,Dry,1995_Dry
1996,2,14.5,1/02/1996,Dry,Dry,1995_Dry
1996,3,0,1/03/1996,Dry,Dry,1995_Dry
1996,4,33.2,1/04/1996,Dry,Dry,1995_Dry
1996,5,24.46666667,1/05/1996,Dry,Dry,1995_Dry
1996,6,93.53333333,1/06/1996,Wet,Dry,1996_Wet
1996,7,144.1666667,1/07/1996,Wet,Dry,1996_Wet
1996,8,73.16666667,1/08/1996,Wet,Dry,1996_Wet
1996,9,49.56666667,1/09/1996,Wet,Dry,1996_Wet
1996,10,11.33333333,1/10/1996,Dry,Dry,1996_Dry
1996,11,31.66666667,1/11/1996,Dry,Dry,1996_Dry
1996,12,1.333333333,1/12/1996,Dry,Dry,1996_Dry
1997,1,13.4,1/01/1997,Dry,Dry,1996_Dry
1997,2,7.666666667,1/02/1997,Dry,Dry,1996_Dry
1997,3,4.4,1/03/1997,Dry,Dry,1996_Dry
1997,4,63.1,1/04/1997,Wet,Dry,1997_Wet
1997,5,32.83333333,1/05/1997,Dry,Dry,1997_Wet
1997,6,37.23333333,1/06/1997,Dry,Dry,1997_Wet
1997,7,48.16666667,1/07/1997,Wet,Dry,1997_Wet
1997,8,93.6,1/08/1997,Wet,Dry,1997_Wet
1997,9,50.63333333,1/09/1997,Wet,Dry,1997_Wet
1997,10,16,1/10/1997,Dry,Dry,1997_Dry
1997,11,38.8,1/11/1997,Dry,Dry,1997_Dry
1997,12,0,1/12/1997,Dry,Dry,1997_Dry
1998,1,0,1/01/1998,Dry,Dry,1997_Dry
1998,2,0,1/02/1998,Dry,Dry,1997_Dry
1998,3,7.333333333,1/03/1998,Dry,Dry,1997_Dry
1998,4,1.733333333,1/04/1998,Dry,Dry,1997_Dry
1998,5,102.7333333,1/05/1998,Wet,Dry,1998_Wet
1998,6,104.7,1/06/1998,Wet,Dry,1998_Wet
1998,7,97.73333333,1/07/1998,Wet,Dry,1998_Wet
1998,8,34.06666667,1/08/1998,Dry,Dry,1998_Dry
1998,9,33.9,1/09/1998,Dry,Dry,1998_Dry
1998,10,7.433333333,1/10/1998,Dry,Dry,1998_Dry
1998,11,0.166666667,1/11/1998,Dry,Dry,1998_Dry
1998,12,22.8,1/12/1998,Dry,Dry,1998_Dry
1999,1,0,1/01/1999,Dry,Wet,1998_Dry
1999,2,0,1/02/1999,Dry,Wet,1998_Dry
1999,3,77.7,1/03/1999,Wet,Wet,1999_Wet
1999,4,17.4,1/04/1999,Dry,Wet,1999_Wet
1999,5,210.9,1/05/1999,Wet,Wet,1999_Wet
1999,6,83.5,1/06/1999,Wet,Wet,1999_Wet
1999,7,81.16666667,1/07/1999,Wet,Wet,1999_Wet
1999,8,37.93333333,1/08/1999,Dry,Wet,1999_Wet
1999,9,56.66666667,1/09/1999,Wet,Wet,1999_Wet
1999,10,35.86666667,1/10/1999,Dry,Wet,1999_Dry
1999,11,5.6,1/11/1999,Dry,Wet,1999_Dry
1999,12,23.2,1/12/1999,Dry,Wet,1999_Dry
2000,1,23.13333333,1/01/2000,Dry,Dry,1999_Dry
2000,2,1.333333333,1/02/2000,Dry,Dry,1999_Dry
2000,3,77.6,1/03/2000,Wet,Dry,2000_Wet
2000,4,8.5,1/04/2000,Dry,Dry,2000_Wet
2000,5,6.6,1/05/2000,Dry,Dry,2000_Wet
2000,6,34.2,1/06/2000,Dry,Dry,2000_Wet
2000,7,80.76666667,1/07/2000,Wet,Dry,2000_Wet
2000,8,54.9,1/08/2000,Wet,Dry,2000_Wet
2000,9,27.46666667,1/09/2000,Dry,Dry,2000_Dry
2000,10,0.466666667,1/10/2000,Dry,Dry,2000_Dry
2000,11,1.633333333,1/11/2000,Dry,Dry,2000_Dry
2000,12,8.266666667,1/12/2000,Dry,Dry,2000_Dry
2001,1,7.933333333,1/01/2001,Dry,Dry,2000_Dry
2001,2,2.833333333,1/02/2001,Dry,Dry,2000_Dry
2001,3,4.833333333,1/03/2001,Dry,Dry,2000_Dry
2001,4,0.133333333,1/04/2001,Dry,Dry,2000_Dry
2001,5,62.93333333,1/05/2001,Wet,Dry,2001_Wet
2001,6,15.76666667,1/06/2001,Dry,Dry,2001_Wet
2001,7,89.83333333,1/07/2001,Wet,Dry,2001_Wet
2001,8,30.13333333,1/08/2001,Dry,Dry,2001_Wet
2001,9,49.66666667,1/09/2001,Wet,Dry,2001_Wet
2001,10,35.26666667,1/10/2001,Dry,Dry,2001_Dry
2001,11,21.53333333,1/11/2001,Dry,Dry,2001_Dry
2001,12,0,1/12/2001,Dry,Dry,2001_Dry
2002,1,11.1,1/01/2002,Dry,Dry,2001_Dry
2002,2,8,1/02/2002,Dry,Dry,2001_Dry
2002,3,7.333333333,1/03/2002,Dry,Dry,2001_Dry
2002,4,19.96666667,1/04/2002,Dry,Dry,2001_Dry
2002,5,24.43333333,1/05/2002,Dry,Dry,2001_Dry
2002,6,44.23333333,1/06/2002,Wet,Dry,2002_Wet
2002,7,56.1,1/07/2002,Wet,Dry,2002_Wet
2002,8,40.16666667,1/08/2002,Wet,Dry,2002_Wet
2002,9,29.8,1/09/2002,Dry,Dry,2002_Dry
2002,10,15.4,1/10/2002,Dry,Dry,2002_Dry
2002,11,2.666666667,1/11/2002,Dry,Dry,2002_Dry
2002,12,9.133333333,1/12/2002,Dry,Dry,2002_Dry
2003,1,0,1/01/2003,Dry,Dry,2002_Dry
2003,2,4.6,1/02/2003,Dry,Dry,2002_Dry
2003,3,27.66666667,1/03/2003,Dry,Dry,2002_Dry
2003,4,12.26666667,1/04/2003,Dry,Dry,2002_Dry
2003,5,67.23333333,1/05/2003,Wet,Dry,2003_Wet
2003,6,72.4,1/06/2003,Wet,Dry,2003_Wet
2003,7,54.2,1/07/2003,Wet,Dry,2003_Wet
2003,8,100.5333333,1/08/2003,Wet,Dry,2003_Wet
2003,9,56.26666667,1/09/2003,Wet,Dry,2003_Wet
2003,10,7.033333333,1/10/2003,Dry,Dry,2003_Dry
2003,11,17.3,1/11/2003,Dry,Dry,2003_Dry
2003,12,0,1/12/2003,Dry,Dry,2003_Dry
2004,1,5.2,1/01/2004,Dry,Dry,2003_Dry
2004,2,1.166666667,1/02/2004,Dry,Dry,2003_Dry
2004,3,2.466666667,1/03/2004,Dry,Dry,2003_Dry
2004,4,7.433333333,1/04/2004,Dry,Dry,2003_Dry
2004,5,56.43333333,1/05/2004,Wet,Dry,2004_Wet
2004,6,61.36666667,1/06/2004,Wet,Dry,2004_Wet
2004,7,65.1,1/07/2004,Wet,Dry,2004_Wet
2004,8,46.53333333,1/08/2004,Wet,Dry,2004_Wet
2004,9,40.4,1/09/2004,Wet,Dry,2004_Wet
2004,10,9.3,1/10/2004,Dry,Dry,2004_Dry
2004,11,6.866666667,1/11/2004,Dry,Dry,2004_Dry
2004,12,3.933333333,1/12/2004,Dry,Dry,2004_Dry
2005,1,3.133333333,1/01/2005,Dry,Dry,2004_Dry
2005,2,3.333333333,1/02/2005,Dry,Dry,2004_Dry
2005,3,20.8,1/03/2005,Dry,Dry,2004_Dry
2005,4,18.13333333,1/04/2005,Dry,Dry,2004_Dry
2005,5,86.13333333,1/05/2005,Wet,Dry,2005_Wet
2005,6,107.9,1/06/2005,Wet,Dry,2005_Wet
2005,7,17.53333333,1/07/2005,Dry,Dry,2005_Wet
2005,8,80.53333333,1/08/2005,Wet,Dry,2005_Wet
2005,9,41.46666667,1/09/2005,Wet,Dry,2005_Wet
2005,10,14.8,1/10/2005,Dry,Dry,2005_Dry
2005,11,0.8,1/11/2005,Dry,Dry,2005_Dry
2005,12,0.933333333,1/12/2005,Dry,Dry,2005_Dry
2006,1,81.73333333,1/01/2006,Wet,Dry,2005_Dry
2006,2,20.73333333,1/02/2006,Dry,Dry,2005_Dry
2006,3,0,1/03/2006,Dry,Dry,2005_Dry
2006,4,12.8,1/04/2006,Dry,Dry,2005_Dry
2006,5,14.2,1/05/2006,Dry,Dry,2005_Dry
2006,6,14.4,1/06/2006,Dry,Dry,2005_Dry
2006,7,29.2,1/07/2006,Dry,Dry,2005_Dry
2006,8,36.6,1/08/2006,Dry,Dry,2005_Dry
2006,9,37.46666667,1/09/2006,Dry,Dry,2005_Dry
2006,10,2.333333333,1/10/2006,Dry,Dry,2005_Dry
2006,11,9.466666667,1/11/2006,Dry,Dry,2005_Dry
2006,12,25.4,1/12/2006,Dry,Dry,2005_Dry
2007,1,10.06666667,1/01/2007,Dry,Dry,2005_Dry
2007,2,4.733333333,1/02/2007,Dry,Dry,2005_Dry
2007,3,0.6,1/03/2007,Dry,Dry,2005_Dry
2007,4,4.133333333,1/04/2007,Dry,Dry,2005_Dry
2007,5,22.46666667,1/05/2007,Dry,Dry,2005_Dry
2007,6,25.06666667,1/06/2007,Dry,Dry,2005_Dry
2007,7,73.4,1/07/2007,Wet,Dry,2007_Wet
2007,8,27.06666667,1/08/2007,Dry,Dry,2007_Dry
2007,9,25.96666667,1/09/2007,Dry,Dry,2007_Dry
2007,10,14.26666667,1/10/2007,Dry,Dry,2007_Dry
2007,11,0.533333333,1/11/2007,Dry,Dry,2007_Dry
2007,12,10.66666667,1/12/2007,Dry,Dry,2007_Dry
2008,1,2.333333333,1/01/2008,Dry,Dry,2007_Dry
2008,2,70.06666667,1/02/2008,Wet,Dry,2007_Dry
2008,3,17.2,1/03/2008,Dry,Dry,2007_Dry
2008,4,25.46666667,1/04/2008,Dry,Dry,2007_Dry
2008,5,10.8,1/05/2008,Dry,Dry,2007_Dry
2008,6,48.4,1/06/2008,Wet,Dry,2008_Wet
2008,7,118.1333333,1/07/2008,Wet,Dry,2008_Wet
2008,8,9,1/08/2008,Dry,Dry,2008_Dry
2008,9,37.23333333,1/09/2008,Dry,Dry,2008_Dry
2008,10,22.8,1/10/2008,Dry,Dry,2008_Dry
2008,11,8.066666667,1/11/2008,Dry,Dry,2008_Dry
2008,12,6.133333333,1/12/2008,Dry,Dry,2008_Dry
2009,1,7.266666667,1/01/2009,Dry,Dry,2008_Dry
2009,2,0,1/02/2009,Dry,Dry,2008_Dry
2009,3,0.933333333,1/03/2009,Dry,Dry,2008_Dry
2009,4,2.866666667,1/04/2009,Dry,Dry,2008_Dry
2009,5,49.86666667,1/05/2009,Wet,Dry,2009_Wet
2009,6,85.7,1/06/2009,Wet,Dry,2009_Wet
2009,7,106.9333333,1/07/2009,Wet,Dry,2009_Wet
2009,8,49.63333333,1/08/2009,Wet,Dry,2009_Wet
2009,9,32.83333333,1/09/2009,Dry,Dry,2009_Dry
2009,10,12.03333333,1/10/2009,Dry,Dry,2009_Dry
2009,11,13.26666667,1/11/2009,Dry,Dry,2009_Dry
2009,12,3.666666667,1/12/2009,Dry,Dry,2009_Dry
2010,1,0,1/01/2010,Dry,Dry,2009_Dry
2010,2,0,1/02/2010,Dry,Dry,2009_Dry
2010,3,28.46666667,1/03/2010,Dry,Dry,2009_Dry
2010,4,17,1/04/2010,Dry,Dry,2009_Dry
2010,5,46.53333333,1/05/2010,Wet,Dry,2010_Wet
2010,6,19.6,1/06/2010,Dry,Dry,2010_Wet
2010,7,69.26666667,1/07/2010,Wet,Dry,2010_Wet
2010,8,55.36666667,1/08/2010,Wet,Dry,2010_Wet
2010,9,7.5,1/09/2010,Dry,Dry,2010_Dry
2010,10,0.666666667,1/10/2010,Dry,Dry,2010_Dry
2010,11,0.466666667,1/11/2010,Dry,Dry,2010_Dry
2010,12,15.8,1/12/2010,Dry,Dry,2010_Dry
2011,1,19.2,1/01/2011,Dry,Dry,2010_Dry
2011,2,40.2,1/02/2011,Wet,Dry,2010_Dry
2011,3,2.166666667,1/03/2011,Dry,Dry,2010_Dry
2011,4,12.06666667,1/04/2011,Dry,Dry,2010_Dry
2011,5,88.86666667,1/05/2011,Wet,Dry,2011_Wet
2011,6,54.13333333,1/06/2011,Wet,Dry,2011_Wet
2011,7,73.93333333,1/07/2011,Wet,Dry,2011_Wet
2011,8,74.6,1/08/2011,Wet,Dry,2011_Wet
2011,9,49.43333333,1/09/2011,Wet,Dry,2011_Wet
2011,10,38.26666667,1/10/2011,Dry,Dry,2011_Dry
2011,11,11.63333333,1/11/2011,Dry,Dry,2011_Dry
2011,12,10.26666667,1/12/2011,Dry,Dry,2011_Dry
2012,1,11.76666667,1/01/2012,Dry,Dry,2011_Dry
2012,2,4.066666667,1/02/2012,Dry,Dry,2011_Dry
2012,3,0,1/03/2012,Dry,Dry,2011_Dry
2012,4,7.933333333,1/04/2012,Dry,Dry,2011_Dry
2012,5,16.13333333,1/05/2012,Dry,Dry,2011_Dry
2012,6,88,1/06/2012,Wet,Dry,2012_Wet
2012,7,30.33333333,1/07/2012,Dry,Dry,2012_Wet
2012,8,36.8,1/08/2012,Dry,Dry,2012_Wet
2012,9,44.43333333,1/09/2012,Wet,Dry,2012_Wet
2012,10,6.8,1/10/2012,Dry,Dry,2012_Dry
2012,11,47.3,1/11/2012,Wet,Dry,2012_Dry
2012,12,23.03333333,1/12/2012,Dry,Dry,2012_Dry
2013,1,2.133333333,1/01/2013,Dry,Dry,2012_Dry
2013,2,1.066666667,1/02/2013,Dry,Dry,2012_Dry
2013,3,53.26666667,1/03/2013,Wet,Dry,2013_Wet
2013,4,13,1/04/2013,Dry,Dry,2013_Wet
2013,5,74.46666667,1/05/2013,Wet,Dry,2013_Wet
2013,6,4.666666667,1/06/2013,Dry,Dry,2013_Wet
2013,7,53.4,1/07/2013,Wet,Dry,2013_Wet
2013,8,74.53333333,1/08/2013,Wet,Dry,2013_Wet
2013,9,55.16666667,1/09/2013,Wet,Dry,2013_Wet
2013,10,16.93333333,1/10/2013,Dry,Dry,2013_Dry
2013,11,3.133333333,1/11/2013,Dry,Dry,2013_Dry
2013,12,0.266666667,1/12/2013,Dry,Dry,2013_Dry
2014,1,8.133333333,1/01/2014,Dry,Dry,2013_Dry
2014,2,6.6,1/02/2014,Dry,Dry,2013_Dry
2014,3,13.8,1/03/2014,Dry,Dry,2013_Dry
2014,4,39.4,1/04/2014,Dry,Dry,2014_Wet
2014,5,53.66666667,1/05/2014,Wet,Dry,2014_Wet
2014,6,34.66666667,1/06/2014,Dry,Dry,2014_Wet
2014,7,60.66666667,1/07/2014,Wet,Dry,2014_Wet
2014,8,29.13333333,1/08/2014,Dry,Dry,2014_Wet
2014,9,63.93333333,1/09/2014,Wet,Dry,2014_Wet
2014,10,9.366666667,1/10/2014,Dry,Dry,2014_Dry
2014,11,13.7,1/11/2014,Dry,Dry,2014_Dry
2014,12,0,1/12/2014,Dry,Dry,2014_Dry
2015,1,2.355555556,1/01/2015,Dry,Dry,2014_Dry
2015,2,9.911111111,1/02/2015,Dry,Dry,2014_Dry
2015,3,18.73333333,1/03/2015,Dry,Dry,2014_Dry
2015,4,18.93333333,1/04/2015,Dry,Dry,2014_Dry
2015,5,17.33333333,1/05/2015,Dry,Dry,2014_Dry
2015,6,37.9,1/06/2015,Dry,Dry,2015_Wet
2015,7,54.16666667,1/07/2015,Wet,Dry,2015_Wet
2015,8,69.95277778,1/08/2015,Wet,Dry,2015_Wet
2015,9,6.333333333,1/09/2015,Dry,Dry,2015_Dry
2015,10,1.866666667,1/10/2015,Dry,Dry,2015_Dry
2015,11,12.26666667,1/11/2015,Dry,Dry,2015_Dry
2015,12,4.583333333,1/12/2015,Dry,Dry,2015_Dry
2016,1,22.1,1/01/2016,Dry,Dry,2015_Dry
2016,2,2.333333333,1/02/2016,Dry,Dry,2015_Dry
2016,3,21.46666667,1/03/2016,Dry,Dry,2015_Dry
2016,4,61.03333333,1/04/2016,Wet,Dry,2016_Wet
2016,5,43.2,1/05/2016,Wet,Dry,2016_Wet
2016,6,69.73333333,1/06/2016,Wet,Dry,2016_Wet
2016,7,72.86666667,1/07/2016,Wet,Dry,2016_Wet
2016,8,62.96666667,1/08/2016,Wet,Dry,2016_Wet
2016,9,20.7,1/09/2016,Dry,Dry,2016_Dry
2016,10,16.53333333,1/10/2016,Dry,Dry,2016_Dry
2016,11,5.266666667,1/11/2016,Dry,Dry,2016_Dry
2016,12,0,1/12/2016,Dry,Dry,2016_Dry
2017,1,81.4,1/01/2017,Wet,Dry,2016_Dry
2017,2,35.8,1/02/2017,Dry,Dry,2016_Dry
2017,3,8.433333333,1/03/2017,Dry,Dry,2016_Dry
2017,4,2.133333333,1/04/2017,Dry,Dry,2016_Dry
2017,5,17.23333333,1/05/2017,Dry,Dry,2016_Dry
2017,6,15,1/06/2017,Dry,Dry,2016_Dry
2017,7,44.4,1/07/2017,Wet,Dry,2017_Wet
2017,8,66.76666667,1/08/2017,Wet,Dry,2017_Wet
2017,9,36.86666667,1/09/2017,Dry,Dry,2017_Dry
2017,10,7.366666667,1/10/2017,Dry,Dry,2017_Dry
2017,11,7.633333333,1/11/2017,Dry,Dry,2017_Dry
2017,12,23,1/12/2017,Dry,Dry,2017_Dry
2018,1,54.27777778,1/01/2018,Wet,Dry,2017_Dry
2018,2,0.266666667,1/02/2018,Dry,Dry,2017_Dry
2018,3,14.53333333,1/03/2018,Dry,Dry,2017_Dry
2018,4,0,1/04/2018,Dry,Dry,2017_Dry
2018,5,40.36666667,1/05/2018,Wet,Dry,2018_Wet
2018,6,46.6,1/06/2018,Wet,Dry,2018_Wet
2018,7,97.16666667,1/07/2018,Wet,Dry,2018_Wet
2018,8,75.6,1/08/2018,Wet,Dry,2018_Wet
2018,9,9.25,1/09/2018,Dry,Dry,2018_Dry
2018,10,20.83333333,1/10/2018,Dry,Dry,2018_Dry
2018,11,2.233333333,1/11/2018,Dry,Dry,2018_Dry
2018,12,2.466666667,1/12/2018,Dry,Dry,2018_Dry
2019,1,0.266666667,1/01/2019,Dry,Dry,2018_Dry
2019,2,0,1/02/2019,Dry,Dry,2018_Dry
2019,3,3.666666667,1/03/2019,Dry,Dry,2018_Dry
2019,4,7.9,1/04/2019,Dry,Dry,2018_Dry
2019,5,1.8,1/05/2019,Dry,Dry,2018_Dry
2019,6,130.6,1/06/2019,Wet,Dry,2019_Wet
2019,7,57.73333333,1/07/2019,Wet,Dry,2019_Wet
2019,8,35.57777778,1/08/2019,Dry,Dry,2019_Dry
2019,9,5.422222222,1/09/2019,Dry,Dry,2019_Dry
2019,10,9.533333333,1/10/2019,Dry,Dry,2019_Dry
2019,11,1.6,1/11/2019,Dry,Dry,2019_Dry
2019,12,0,1/12/2019,Dry,Dry,2019_Dry
2020,1,0,1/01/2020,Dry,Dry,2019_Dry
2020,2,97.53333333,1/02/2020,Wet,Dry,2019_Dry
2020,3,2.766666667,1/03/2020,Dry,Dry,2019_Dry
2020,4,4.8,1/04/2020,Dry,Dry,2019_Dry
2020,5,28.73333333,1/05/2020,Dry,Dry,2019_Dry
2020,6,56.8,1/06/2020,Wet,Dry,2020_Wet
2020,7,38.5,1/07/2020,Dry,Dry,2020_Wet
2020,8,97.43333333,1/08/2020,Wet,Dry,2020_Wet
2020,9,11.73333333,1/09/2020,Dry,Dry,2020_Dry
2020,10,4.366666667,1/10/2020,Dry,Dry,2020_Dry
2020,11,21.1,1/11/2020,Dry,Dry,2020_Dry
2020,12,0.733333333,1/12/2020,Dry,Dry,2020_Dry
2021,1,3,1/01/2021,Dry,Dry,2020_Dry
2021,2,42.6,1/02/2021,Wet,Dry,2021_Wet
2021,3,12.9,1/03/2021,Dry,Dry,2021_Wet
2021,4,45.3,1/04/2021,Wet,Dry,2021_Wet
2021,5,60.4,1/05/2021,Wet,Dry,2021_Wet
2021,6,60.33333333,1/06/2021,Wet,Dry,2021_Wet
2021,7,125.0666667,1/07/2021,Wet,Dry,2021_Wet
2021,8,44.64444444,1/08/2021,Wet,Dry,2021_Wet
2021,9,15.85,1/09/2021,Dry,Dry,2021_Wet
2021,10,59.73333333,1/10/2021,Wet,Dry,2021_Wet
2021,11,4.3,1/11/2021,Dry,Dry,2021_Dry
2021,12,0,1/12/2021,Dry,Dry,2021_Dry
2022,1,4.5,1/01/2022,Dry,Dry,2021_Dry
2022,2,2.5,1/02/2022,Dry,Dry,2021_Dry
2022,3,47.8,1/03/2022,Wet,Dry,2021_Dry
2022,4,20.96666667,1/04/2022,Dry,Dry,2021_Dry
2022,5,16.93333333,1/05/2022,Dry,Dry,2021_Dry
2022,6,24.7,1/06/2022,Dry,Dry,2021_Dry
2022,7,74.75,1/07/2022,Wet,Dry,2022_Wet
2022,8,145.7333333,1/08/2022,Wet,Dry,2022_Wet
2022,9,44.63333333,1/09/2022,Wet,Dry,2022_Wet
2022,10,9.966666667,1/10/2022,Dry,Dry,2022_Dry
2022,11,6.416666667,1/11/2022,Dry,Dry,2022_Dry
2022,12,0.333333333,1/12/2022,Dry,Dry,2022_Dry
2023,1,11.6,1/01/2023,Dry,Dry,2022_Dry
2023,2,0.2,1/02/2023,Dry,Dry,2022_Dry
2023,3,16.85,1/03/2023,Dry,Dry,2022_Dry
2023,4,6.566666667,1/04/2023,Dry,Dry,2022_Dry
2023,5,18.41111111,1/05/2023,Dry,Dry,2022_Dry
