Year,Month,Total Rainfall (mm),Date,Month Type,Year Type,Class
1943,2,31.5,1943-02-01,Dry,Dry,
1943,3,117.30000000000001,1943-03-01,Wet,Dry,
1943,4,15.4,1943-04-01,Dry,Dry,
1943,5,25.6,1943-05-01,Dry,Dry,
1943,6,69.3,1943-06-01,Wet,Dry,1943_Wet
1943,7,55.45,1943-07-01,Wet,Dry,1943_Wet
1943,8,49.5,1943-08-01,Wet,Dry,1943_Wet
1943,9,36.199999999999996,1943-09-01,Dry,Dry,1943_Dry
1943,10,10.5,1943-10-01,Dry,Dry,1943_Dry
1943,11,0.25,1943-11-01,Dry,Dry,1943_Dry
1943,12,16.1,1943-12-01,Dry,Dry,1943_Dry
1944,1,0.4,1944-01-01,Dry,Dry,1943_Dry
1944,2,0.0,1944-02-01,Dry,Dry,
1944,3,42.45,1944-03-01,Wet,Dry,
1944,4,14.45,1944-04-01,Dry,Dry,
1944,5,46.849999999999994,1944-05-01,Wet,Dry,1944_Wet
1944,6,53.6,1944-06-01,Wet,Dry,1944_Wet
1944,7,138.25,1944-07-01,Wet,Dry,1944_Wet
1944,8,59.4,1944-08-01,Wet,Dry,1944_Wet
1944,9,10.95,1944-09-01,Dry,Dry,1944_Dry
1944,10,1.25,1944-10-01,Dry,Dry,1944_Dry
1944,11,6.05,1944-11-01,Dry,Dry,1944_Dry
1944,12,8.95,1944-12-01,Dry,Dry,1944_Dry
1945,1,0.0,1945-01-01,Dry,Dry,1944_Dry
1945,2,14.75,1945-02-01,Dry,Dry,
1945,3,14.0,1945-03-01,Dry,Dry,
1945,4,4.3,1945-04-01,Dry,Dry,
1945,5,82.15,1945-05-01,Wet,Dry,1945_Wet
1945,6,247.6,1945-06-01,Wet,Dry,1945_Wet
1945,7,46.550000000000004,1945-07-01,Wet,Dry,1945_Wet
1945,8,88.5,1945-08-01,Wet,Dry,1945_Wet
1945,9,32.35,1945-09-01,Dry,Dry,1945_Dry
1945,10,5.2,1945-10-01,Dry,Dry,1945_Dry
1945,11,25.65,1945-11-01,Dry,Dry,1945_Dry
1945,12,7.35,1945-12-01,Dry,Dry,1945_Dry
1946,1,0.9,1946-01-01,Dry,Dry,1945_Dry
1946,2,0.4,1946-02-01,Dry,Dry,
1946,3,5.749999999999999,1946-03-01,Dry,Dry,
1946,4,17.0,1946-04-01,Dry,Dry,
1946,5,45.65,1946-05-01,Wet,Dry,1946_Wet
1946,6,114.55,1946-06-01,Wet,Dry,1946_Wet
1946,7,176.05,1946-07-01,Wet,Dry,1946_Wet
1946,8,58.8,1946-08-01,Wet,Dry,1946_Wet
1946,9,9.549999999999999,1946-09-01,Dry,Dry,1946_Dry
1946,10,0.65,1946-10-01,Dry,Dry,1946_Dry
1946,11,29.05,1946-11-01,Dry,Dry,1946_Dry
1946,12,0.65,1946-12-01,Dry,Dry,1946_Dry
1947,1,3.55,1947-01-01,Dry,Dry,1946_Dry
1947,2,10.25,1947-02-01,Dry,Dry,
1947,3,12.6,1947-03-01,Dry,Dry,
1947,4,24.25,1947-04-01,Dry,Dry,
1947,5,87.5,1947-05-01,Wet,Dry,1947_Wet
1947,6,65.0,1947-06-01,Wet,Dry,1947_Wet
1947,7,78.64999999999999,1947-07-01,Wet,Dry,1947_Wet
1947,8,27.749999999999996,1947-08-01,Dry,Dry,
1947,9,39.25,1947-09-01,Dry,Dry,
1947,10,88.55000000000001,1947-10-01,Wet,Dry,1947_Wet
1947,11,3.75,1947-11-01,Dry,Dry,1947_Dry
1947,12,0.0,1947-12-01,Dry,Dry,1947_Dry
1948,1,0.0,1948-01-01,Dry,Dry,1947_Dry
1948,2,0.0,1948-02-01,Dry,Dry,1947_Dry
1948,3,10.6,1948-03-01,Dry,Dry,1947_Dry
1948,4,35.0,1948-04-01,Dry,Dry,
1948,5,1.75,1948-05-01,Dry,Dry,
1948,6,54.1,1948-06-01,Wet,Dry,1948_Wet
1948,7,47.1,1948-07-01,Wet,Dry,1948_Wet
1948,8,62.5,1948-08-01,Wet,Dry,1948_Wet
1948,9,21.0,1948-09-01,Dry,Dry,1948_Dry
1948,10,3.6500000000000004,1948-10-01,Dry,Dry,1948_Dry
1948,11,27.95,1948-11-01,Dry,Dry,1948_Dry
1948,12,0.0,1948-12-01,Dry,Dry,1948_Dry
1949,1,1.25,1949-01-01,Dry,Dry,1948_Dry
1949,2,25.4,1949-02-01,Dry,Dry,1948_Dry
1949,3,6.1,1949-03-01,Dry,Dry,1948_Dry
1949,4,11.6,1949-04-01,Dry,Dry,1948_Dry
1949,5,2.7,1949-05-01,Dry,Dry,1949_Dry
1949,6,36.25,1949-06-01,Dry,Dry,1949_Dry
1949,7,117.1,1949-07-01,Wet,Dry,1949_Wet
1949,8,83.85,1949-08-01,Wet,Dry,1949_Wet
1949,9,48.05,1949-09-01,Wet,Dry,1949_Wet
1949,10,18.25,1949-10-01,Dry,Dry,1949_Dry
1949,11,20.9,1949-11-01,Dry,Dry,1949_Dry
1949,12,0.5,1949-12-01,Dry,Dry,1949_Dry
1950,1,3.3,1950-01-01,Dry,Dry,1949_Dry
1950,2,0.0,1950-02-01,Dry,Dry,1949_Dry
1950,3,0.0,1950-03-01,Dry,Dry,
1950,4,0.0,1950-04-01,Dry,Dry,
1950,5,104.8,1950-05-01,Wet,Dry,1950_Wet
1950,6,49.2,1950-06-01,Wet,Dry,1950_Wet
1950,7,61.55,1950-07-01,Wet,Dry,1950_Wet
1950,8,49.8,1950-08-01,Wet,Dry,1950_Wet
1950,9,29.699999999999996,1950-09-01,Dry,Dry,1950_Dry
1950,10,18.65,1950-10-01,Dry,Dry,1950_Dry
1950,11,8.35,1950-11-01,Dry,Dry,1950_Dry
1950,12,0.5,1950-12-01,Dry,Dry,1950_Dry
1951,1,18.450000000000003,1951-01-01,Dry,Dry,1950_Dry
1951,2,23.25,1951-02-01,Dry,Dry,
1951,3,2.3,1951-03-01,Dry,Dry,
1951,4,72.35,1951-04-01,Wet,Dry,
1951,5,27.15,1951-05-01,Dry,Dry,
1951,6,150.5,1951-06-01,Wet,Dry,1951_Wet
1951,7,83.55,1951-07-01,Wet,Dry,1951_Wet
1951,8,42.75,1951-08-01,Wet,Dry,1951_Wet
1951,9,42.7,1951-09-01,Wet,Dry,1951_Wet
1951,10,16.9,1951-10-01,Dry,Dry,1951_Dry
1951,11,0.95,1951-11-01,Dry,Dry,1951_Dry
1951,12,12.099999999999998,1951-12-01,Dry,Dry,1951_Dry
1952,1,4.35,1952-01-01,Dry,Dry,1951_Dry
1952,2,14.850000000000001,1952-02-01,Dry,Dry,1951_Dry
1952,3,4.449999999999999,1952-03-01,Dry,Dry,
1952,4,6.8,1952-04-01,Dry,Dry,
1952,5,42.949999999999996,1952-05-01,Wet,Dry,1952_Wet
1952,6,32.35,1952-06-01,Dry,Dry,
1952,7,77.8,1952-07-01,Wet,Dry,1952_Wet
1952,8,23.75,1952-08-01,Dry,Dry,1952_Dry
1952,9,25.900000000000002,1952-09-01,Dry,Dry,1952_Dry
1952,10,17.9,1952-10-01,Dry,Dry,1952_Dry
1952,11,3.6999999999999997,1952-11-01,Dry,Dry,1952_Dry
1952,12,1.7000000000000002,1952-12-01,Dry,Dry,1952_Dry
1953,1,0.0,1953-01-01,Dry,Dry,
1953,2,1.65,1953-02-01,Dry,Dry,
1953,3,38.35,1953-03-01,Dry,Dry,
1953,4,15.099999999999998,1953-04-01,Dry,Dry,
1953,5,111.8,1953-05-01,Wet,Dry,1953_Wet
1953,6,92.0,1953-06-01,Wet,Dry,1953_Wet
1953,7,52.0,1953-07-01,Wet,Dry,1953_Wet
1953,8,15.5,1953-08-01,Dry,Dry,1953_Dry
1953,9,10.7,1953-09-01,Dry,Dry,1953_Dry
1953,10,23.7,1953-10-01,Dry,Dry,1953_Dry
1953,11,4.1,1953-11-01,Dry,Dry,1953_Dry
1953,12,3.3,1953-12-01,Dry,Dry,1953_Dry
1954,1,32.9,1954-01-01,Dry,Dry,
1954,2,0.0,1954-02-01,Dry,Dry,
1954,3,0.0,1954-03-01,Dry,Dry,
1954,4,16.049999999999997,1954-04-01,Dry,Dry,
1954,5,45.15,1954-05-01,Wet,Dry,1954_Wet
1954,6,30.25,1954-06-01,Dry,Dry,
1954,7,71.3,1954-07-01,Wet,Dry,1954_Wet
1954,8,35.15,1954-08-01,Dry,Dry,1954_Dry
1954,9,16.75,1954-09-01,Dry,Dry,1954_Dry
1954,10,4.15,1954-10-01,Dry,Dry,1954_Dry
1954,11,4.199999999999999,1954-11-01,Dry,Dry,1954_Dry
1954,12,5.449999999999999,1954-12-01,Dry,Dry,1954_Dry
1955,1,29.8,1955-01-01,Dry,Dry,
1955,2,112.65,1955-02-01,Wet,Dry,
1955,3,0.75,1955-03-01,Dry,Dry,
1955,4,37.05,1955-04-01,Dry,Dry,
1955,5,68.55,1955-05-01,Wet,Dry,1955_Wet
1955,6,32.45,1955-06-01,Dry,Dry,
1955,7,51.599999999999994,1955-07-01,Wet,Dry,1955_Wet
1955,8,138.7,1955-08-01,Wet,Dry,1955_Wet
1955,9,22.45,1955-09-01,Dry,Dry,1955_Dry
1955,10,31.75,1955-10-01,Dry,Dry,1955_Dry
1955,11,0.0,1955-11-01,Dry,Dry,1955_Dry
1955,12,4.15,1955-12-01,Dry,Dry,1955_Dry
1956,1,0.0,1956-01-01,Dry,Dry,1955_Dry
1956,2,0.0,1956-02-01,Dry,Dry,
1956,3,10.2,1956-03-01,Dry,Dry,
1956,4,7.9,1956-04-01,Dry,Dry,
1956,5,101.6,1956-05-01,Wet,Dry,1956_Wet
1956,6,109.75,1956-06-01,Wet,Dry,1956_Wet
1956,7,101.15,1956-07-01,Wet,Dry,1956_Wet
1956,8,15.399999999999999,1956-08-01,Dry,Dry,1956_Dry
1956,9,5.25,1956-09-01,Dry,Dry,1956_Dry
1956,10,6.8,1956-10-01,Dry,Dry,1956_Dry
1956,11,4.35,1956-11-01,Dry,Dry,1956_Dry
1956,12,0.5,1956-12-01,Dry,Dry,1956_Dry
1957,1,5.5,1957-01-01,Dry,Dry,1956_Dry
1957,2,1.15,1957-02-01,Dry,Dry,1956_Dry
1957,3,14.85,1957-03-01,Dry,Dry,1956_Dry
1957,4,3.8,1957-04-01,Dry,Dry,1956_Dry
1957,5,37.6,1957-05-01,Dry,Dry,1957_Dry
1957,6,145.25,1957-06-01,Wet,Dry,1957_Wet
1957,7,26.849999999999998,1957-07-01,Dry,Dry,
1957,8,77.45,1957-08-01,Wet,Dry,1957_Wet
1957,9,6.5,1957-09-01,Dry,Dry,1957_Dry
1957,10,29.45,1957-10-01,Dry,Dry,1957_Dry
1957,11,0.0,1957-11-01,Dry,Dry,1957_Dry
1957,12,2.4,1957-12-01,Dry,Dry,1957_Dry
1958,1,17.5,1958-01-01,Dry,Dry,1957_Dry
1958,2,9.5,1958-02-01,Dry,Dry,
1958,3,15.25,1958-03-01,Dry,Dry,
1958,4,3.8,1958-04-01,Dry,Dry,
1958,5,71.7,1958-05-01,Wet,Dry,1958_Wet
1958,6,36.45,1958-06-01,Dry,Dry,
1958,7,201.45000000000002,1958-07-01,Wet,Dry,1958_Wet
1958,8,90.2,1958-08-01,Wet,Dry,1958_Wet
1958,9,66.95,1958-09-01,Wet,Dry,1958_Wet
1958,10,13.1,1958-10-01,Dry,Dry,1958_Dry
1958,11,14.850000000000001,1958-11-01,Dry,Dry,1958_Dry
1958,12,13.799999999999999,1958-12-01,Dry,Dry,1958_Dry
1959,1,1.5,1959-01-01,Dry,Dry,1958_Dry
1959,2,0.25,1959-02-01,Dry,Dry,1958_Dry
1959,3,8.549999999999999,1959-03-01,Dry,Dry,
1959,4,18.4,1959-04-01,Dry,Dry,
1959,5,9.399999999999999,1959-05-01,Dry,Dry,
1959,6,103.65,1959-06-01,Wet,Dry,1959_Wet
1959,7,28.0,1959-07-01,Dry,Dry,
1959,8,78.05,1959-08-01,Wet,Dry,1959_Wet
1959,9,4.8999999999999995,1959-09-01,Dry,Dry,1959_Dry
1959,10,24.15,1959-10-01,Dry,Dry,1959_Dry
1959,11,5.8999999999999995,1959-11-01,Dry,Dry,1959_Dry
1959,12,1.05,1959-12-01,Dry,Dry,1959_Dry
1960,1,15.0,1960-01-01,Dry,Dry,1959_Dry
1960,2,38.5,1960-02-01,Dry,Dry,
1960,3,63.2,1960-03-01,Wet,Dry,
1960,4,8.4,1960-04-01,Dry,Dry,
1960,5,72.85,1960-05-01,Wet,Dry,1960_Wet
1960,6,39.05,1960-06-01,Dry,Dry,
1960,7,134.4,1960-07-01,Wet,Dry,1960_Wet
1960,8,11.85,1960-08-01,Dry,Dry,1960_Dry
1960,9,20.15,1960-09-01,Dry,Dry,1960_Dry
1960,10,5.699999999999999,1960-10-01,Dry,Dry,1960_Dry
1960,11,0.25,1960-11-01,Dry,Dry,1960_Dry
1960,12,0.0,1960-12-01,Dry,Dry,1960_Dry
1961,1,16.25,1961-01-01,Dry,Dry,1960_Dry
1961,2,0.4,1961-02-01,Dry,Dry,1960_Dry
1961,3,1.8,1961-03-01,Dry,Dry,1960_Dry
1961,4,112.99999999999999,1961-04-01,Wet,Dry,1960_Dry
1961,5,35.0,1961-05-01,Dry,Dry,1961_Dry
1961,6,100.39999999999999,1961-06-01,Wet,Dry,1961_Wet
1961,7,43.8,1961-07-01,Wet,Dry,1961_Wet
1961,8,48.0,1961-08-01,Wet,Dry,1961_Wet
1961,9,8.049999999999999,1961-09-01,Dry,Dry,1961_Dry
1961,10,3.1999999999999997,1961-10-01,Dry,Dry,1961_Dry
1961,11,0.75,1961-11-01,Dry,Dry,1961_Dry
1961,12,2.15,1961-12-01,Dry,Dry,1961_Dry
1962,1,11.05,1962-01-01,Dry,Dry,1961_Dry
1962,2,6.1000000000000005,1962-02-01,Dry,Dry,
1962,3,11.350000000000001,1962-03-01,Dry,Dry,
1962,4,7.85,1962-04-01,Dry,Dry,
1962,5,137.35,1962-05-01,Wet,Dry,1962_Wet
1962,6,66.64999999999999,1962-06-01,Wet,Dry,1962_Wet
1962,7,51.2,1962-07-01,Wet,Dry,1962_Wet
1962,8,20.9,1962-08-01,Dry,Dry,1962_Dry
1962,9,15.55,1962-09-01,Dry,Dry,1962_Dry
1962,10,26.85,1962-10-01,Dry,Dry,1962_Dry
1962,11,10.7,1962-11-01,Dry,Dry,1962_Dry
1962,12,8.35,1962-12-01,Dry,Dry,1962_Dry
1963,1,53.7,1963-01-01,Wet,Wet,
1963,2,58.8,1963-02-01,Wet,Wet,
1963,3,11.0,1963-03-01,Dry,Wet,
1963,4,9.6,1963-04-01,Dry,Wet,
1963,5,157.45,1963-05-01,Wet,Wet,1963_Wet
1963,6,123.3,1963-06-01,Wet,Wet,1963_Wet
1963,7,100.95,1963-07-01,Wet,Wet,1963_Wet
1963,8,88.55,1963-08-01,Wet,Wet,1963_Wet
1963,9,16.5,1963-09-01,Dry,Wet,1963_Dry
1963,10,3.0,1963-10-01,Dry,Wet,1963_Dry
1963,11,6.8999999999999995,1963-11-01,Dry,Wet,1963_Dry
1963,12,6.8999999999999995,1963-12-01,Dry,Wet,1963_Dry
1964,1,1.4,1964-01-01,Dry,Dry,1963_Dry
1964,2,15.0,1964-02-01,Dry,Dry,
1964,3,27.5,1964-03-01,Dry,Dry,
1964,4,22.3,1964-04-01,Dry,Dry,
1964,5,3.8,1964-05-01,Dry,Dry,
1964,6,221.79999999999998,1964-06-01,Wet,Dry,1964_Wet
1964,7,116.5,1964-07-01,Wet,Dry,1964_Wet
1964,8,27.099999999999998,1964-08-01,Dry,Dry,1964_Dry
1964,9,27.6,1964-09-01,Dry,Dry,1964_Dry
1964,10,13.3,1964-10-01,Dry,Dry,1964_Dry
1964,11,1.3,1964-11-01,Dry,Dry,1964_Dry
1964,12,4.6,1964-12-01,Dry,Dry,1964_Dry
1965,1,2.8,1965-01-01,Dry,Dry,
1965,2,0.9,1965-02-01,Dry,Dry,
1965,3,23.950000000000003,1965-03-01,Dry,Dry,
1965,4,7.6499999999999995,1965-04-01,Dry,Dry,
1965,5,54.4,1965-05-01,Wet,Dry,1965_Wet
1965,6,144.25,1965-06-01,Wet,Dry,1965_Wet
1965,7,92.25,1965-07-01,Wet,Dry,1965_Wet
1965,8,59.1,1965-08-01,Wet,Dry,1965_Wet
1965,9,17.3,1965-09-01,Dry,Dry,1965_Dry
1965,10,34.8,1965-10-01,Dry,Dry,1965_Dry
1965,11,29.8,1965-11-01,Dry,Dry,1965_Dry
1965,12,1.05,1965-12-01,Dry,Dry,1965_Dry
1966,1,0.4,1966-01-01,Dry,Dry,1965_Dry
1966,2,16.25,1966-02-01,Dry,Dry,
1966,3,3.9,1966-03-01,Dry,Dry,
1966,4,102.95,1966-04-01,Wet,Dry,
1966,5,5.55,1966-05-01,Dry,Dry,
1966,6,68.0,1966-06-01,Wet,Dry,1966_Wet
1966,7,52.3,1966-07-01,Wet,Dry,1966_Wet
1966,8,44.8,1966-08-01,Wet,Dry,1966_Wet
1966,9,36.25,1966-09-01,Dry,Dry,1966_Dry
1966,10,15.399999999999999,1966-10-01,Dry,Dry,1966_Dry
1966,11,0.0,1966-11-01,Dry,Dry,1966_Dry
1966,12,0.15,1966-12-01,Dry,Dry,1966_Dry
1967,1,21.05,1967-01-01,Dry,Dry,1966_Dry
1967,2,0.9,1967-02-01,Dry,Dry,
1967,3,0.65,1967-03-01,Dry,Dry,
1967,4,13.85,1967-04-01,Dry,Dry,
1967,5,73.35,1967-05-01,Wet,Dry,1967_Wet
1967,6,130.5,1967-06-01,Wet,Dry,1967_Wet
1967,7,88.4,1967-07-01,Wet,Dry,1967_Wet
1967,8,36.95,1967-08-01,Dry,Dry,1967_Dry
1967,9,21.6,1967-09-01,Dry,Dry,1967_Dry
1967,10,12.85,1967-10-01,Dry,Dry,1967_Dry
1967,11,1.4,1967-11-01,Dry,Dry,1967_Dry
1967,12,22.2,1967-12-01,Dry,Dry,1967_Dry
1968,1,40.55,1968-01-01,Wet,Dry,
1968,2,21.9,1968-02-01,Dry,Dry,
1968,3,21.95,1968-03-01,Dry,Dry,
1968,4,45.25,1968-04-01,Wet,Dry,
1968,5,40.65,1968-05-01,Wet,Dry,1968_Wet
1968,6,224.75,1968-06-01,Wet,Dry,1968_Wet
1968,7,57.8,1968-07-01,Wet,Dry,1968_Wet
1968,8,50.25,1968-08-01,Wet,Dry,1968_Wet
1968,9,40.2,1968-09-01,Wet,Dry,1968_Wet
1968,10,15.05,1968-10-01,Dry,Dry,1968_Dry
1968,11,8.0,1968-11-01,Dry,Dry,1968_Dry
1968,12,0.0,1968-12-01,Dry,Dry,1968_Dry
1969,1,5.6,1969-01-01,Dry,Dry,1968_Dry
1969,2,12.450000000000001,1969-02-01,Dry,Dry,1968_Dry
1969,3,1.4,1969-03-01,Dry,Dry,
1969,4,11.5,1969-04-01,Dry,Dry,
1969,5,77.55,1969-05-01,Wet,Dry,1969_Wet
1969,6,53.55,1969-06-01,Wet,Dry,1969_Wet
1969,7,42.05,1969-07-01,Wet,Dry,1969_Wet
1969,8,15.799999999999999,1969-08-01,Dry,Dry,1969_Dry
1969,9,6.6,1969-09-01,Dry,Dry,1969_Dry
1969,10,2.4,1969-10-01,Dry,Dry,1969_Dry
1969,11,22.25,1969-11-01,Dry,Dry,1969_Dry
1969,12,9.75,1969-12-01,Dry,Dry,1969_Dry
1970,1,1.55,1970-01-01,Dry,Dry,1969_Dry
1970,2,99.65,1970-02-01,Wet,Dry,1969_Dry
1970,3,0.0,1970-03-01,Dry,Dry,1969_Dry
1970,4,33.1,1970-04-01,Dry,Dry,1969_Dry
1970,5,31.25,1970-05-01,Dry,Dry,1970_Dry
1970,6,123.55,1970-06-01,Wet,Dry,1970_Wet
1970,7,33.75,1970-07-01,Dry,Dry,
1970,8,26.25,1970-08-01,Dry,Dry,
1970,9,48.300000000000004,1970-09-01,Wet,Dry,1970_Wet
1970,10,17.0,1970-10-01,Dry,Dry,1970_Dry
1970,11,0.0,1970-11-01,Dry,Dry,1970_Dry
1970,12,23.75,1970-12-01,Dry,Dry,1970_Dry
1971,1,11.950000000000001,1971-01-01,Dry,Dry,1970_Dry
1971,2,12.95,1971-02-01,Dry,Dry,1970_Dry
1971,3,141.89999999999998,1971-03-01,Wet,Dry,
1971,4,2.7,1971-04-01,Dry,Dry,
1971,5,25.75,1971-05-01,Dry,Dry,
1971,6,55.8,1971-06-01,Wet,Dry,1971_Wet
1971,7,37.35,1971-07-01,Dry,Dry,
1971,8,49.4,1971-08-01,Wet,Dry,1971_Wet
1971,9,38.2,1971-09-01,Dry,Dry,1971_Dry
1971,10,30.8,1971-10-01,Dry,Dry,1971_Dry
1971,11,6.75,1971-11-01,Dry,Dry,1971_Dry
1971,12,1.25,1971-12-01,Dry,Dry,1971_Dry
1972,1,1.15,1972-01-01,Dry,Dry,1971_Dry
1972,2,5.199999999999999,1972-02-01,Dry,Dry,
1972,3,1.25,1972-03-01,Dry,Dry,
1972,4,3.5,1972-04-01,Dry,Dry,
1972,5,33.85,1972-05-01,Dry,Dry,
1972,6,52.65,1972-06-01,Wet,Dry,1972_Wet
1972,7,118.45,1972-07-01,Wet,Dry,1972_Wet
1972,8,81.0,1972-08-01,Wet,Dry,1972_Wet
1972,9,15.299999999999999,1972-09-01,Dry,Dry,1972_Dry
1972,10,22.049999999999997,1972-10-01,Dry,Dry,1972_Dry
1972,11,14.899999999999999,1972-11-01,Dry,Dry,1972_Dry
1972,12,0.5,1972-12-01,Dry,Dry,1972_Dry
1973,1,2.8,1973-01-01,Dry,Dry,1972_Dry
1973,2,1.65,1973-02-01,Dry,Dry,
1973,3,0.65,1973-03-01,Dry,Dry,
1973,4,21.5,1973-04-01,Dry,Dry,
1973,5,46.55,1973-05-01,Wet,Dry,1973_Wet
1973,6,56.4,1973-06-01,Wet,Dry,1973_Wet
1973,7,96.05,1973-07-01,Wet,Dry,1973_Wet
1973,8,50.85,1973-08-01,Wet,Dry,1973_Wet
1973,9,76.14999999999999,1973-09-01,Wet,Dry,1973_Wet
1973,10,9.05,1973-10-01,Dry,Dry,1973_Dry
1973,11,26.299999999999997,1973-11-01,Dry,Dry,1973_Dry
1973,12,16.4,1973-12-01,Dry,Dry,1973_Dry
1974,1,1.8,1974-01-01,Dry,Dry,1973_Dry
1974,2,4.45,1974-02-01,Dry,Dry,1973_Dry
1974,3,59.7,1974-03-01,Wet,Dry,
1974,4,41.0,1974-04-01,Wet,Dry,
1974,5,97.2,1974-05-01,Wet,Dry,1974_Wet
1974,6,74.5,1974-06-01,Wet,Dry,1974_Wet
1974,7,102.05,1974-07-01,Wet,Dry,1974_Wet
1974,8,60.0,1974-08-01,Wet,Dry,1974_Wet
1974,9,27.9,1974-09-01,Dry,Dry,1974_Dry
1974,10,19.2,1974-10-01,Dry,Dry,1974_Dry
1974,11,20.7,1974-11-01,Dry,Dry,1974_Dry
1974,12,0.0,1974-12-01,Dry,Dry,1974_Dry
1975,1,0.0,1975-01-01,Dry,Dry,1974_Dry
1975,2,13.350000000000001,1975-02-01,Dry,Dry,
1975,3,62.599999999999994,1975-03-01,Wet,Dry,
1975,4,100.6,1975-04-01,Wet,Dry,
1975,5,35.7,1975-05-01,Dry,Dry,
1975,6,70.19999999999999,1975-06-01,Wet,Dry,1975_Wet
1975,7,100.7,1975-07-01,Wet,Dry,1975_Wet
1975,8,27.75,1975-08-01,Dry,Dry,
1975,9,28.1,1975-09-01,Dry,Dry,
1975,10,42.8,1975-10-01,Wet,Dry,1975_Wet
1975,11,3.4000000000000004,1975-11-01,Dry,Dry,1975_Dry
1975,12,5.6,1975-12-01,Dry,Dry,1975_Dry
1976,1,10.6,1976-01-01,Dry,Dry,1975_Dry
1976,2,15.1,1976-02-01,Dry,Dry,1975_Dry
1976,3,9.7,1976-03-01,Dry,Dry,1975_Dry
1976,4,10.5,1976-04-01,Dry,Dry,
1976,5,33.45,1976-05-01,Dry,Dry,
1976,6,22.55,1976-06-01,Dry,Dry,
1976,7,12.85,1976-07-01,Dry,Dry,
1976,8,46.65,1976-08-01,Wet,Dry,1976_Wet
1976,9,19.65,1976-09-01,Dry,Dry,
1976,10,40.25,1976-10-01,Wet,Dry,1976_Wet
1976,11,17.3,1976-11-01,Dry,Dry,1976_Dry
1976,12,0.0,1976-12-01,Dry,Dry,1976_Dry
1977,1,2.0,1977-01-01,Dry,Dry,1976_Dry
1977,2,2.3,1977-02-01,Dry,Dry,1976_Dry
1977,3,1.4,1977-03-01,Dry,Dry,1976_Dry
1977,4,32.3,1977-04-01,Dry,Dry,
1977,5,27.0,1977-05-01,Dry,Dry,
1977,6,46.9,1977-06-01,Wet,Dry,1977_Wet
1977,7,15.35,1977-07-01,Dry,Dry,
1977,8,62.15,1977-08-01,Wet,Dry,1977_Wet
1977,9,3.1,1977-09-01,Dry,Dry,1977_Dry
1977,10,29.099999999999998,1977-10-01,Dry,Dry,1977_Dry
1977,11,0.6000000000000001,1977-11-01,Dry,Dry,1977_Dry
1977,12,7.5,1977-12-01,Dry,Dry,1977_Dry
1978,1,21.599999999999998,1978-01-01,Dry,Dry,1977_Dry
1978,2,24.5,1978-02-01,Dry,Dry,
1978,3,3.0,1978-03-01,Dry,Dry,
1978,4,41.2,1978-04-01,Wet,Dry,
1978,5,32.6,1978-05-01,Dry,Dry,
1978,6,64.6,1978-06-01,Wet,Dry,1978_Wet
1978,7,109.1,1978-07-01,Wet,Dry,1978_Wet
1978,8,22.95,1978-08-01,Dry,Dry,
1978,9,45.55,1978-09-01,Wet,Dry,1978_Wet
1978,10,10.1,1978-10-01,Dry,Dry,1978_Dry
1978,11,4.7,1978-11-01,Dry,Dry,1978_Dry
1978,12,20.75,1978-12-01,Dry,Dry,1978_Dry
1979,1,0.0,1979-01-01,Dry,Dry,1978_Dry
1979,2,6.3,1979-02-01,Dry,Dry,1978_Dry
1979,3,33.4,1979-03-01,Dry,Dry,
1979,4,16.3,1979-04-01,Dry,Dry,
1979,5,33.75,1979-05-01,Dry,Dry,
1979,6,41.8,1979-06-01,Wet,Dry,1979_Wet
1979,7,16.95,1979-07-01,Dry,Dry,
1979,8,48.7,1979-08-01,Wet,Dry,1979_Wet
1979,9,11.3,1979-09-01,Dry,Dry,1979_Dry
1979,10,1.9,1979-10-01,Dry,Dry,1979_Dry
1979,11,19.85,1979-11-01,Dry,Dry,1979_Dry
1979,12,1.7,1979-12-01,Dry,Dry,1979_Dry
1980,1,1.1,1980-01-01,Dry,Dry,1979_Dry
1980,2,1.5,1980-02-01,Dry,Dry,
1980,3,6.5,1980-03-01,Dry,Dry,
1980,4,29.6,1980-04-01,Dry,Dry,
1980,5,52.3,1980-05-01,Wet,Dry,1980_Wet
1980,6,66.3,1980-06-01,Wet,Dry,1980_Wet
1980,7,65.26666666666667,1980-07-01,Wet,Dry,1980_Wet
1980,8,40.06666666666667,1980-08-01,Wet,Dry,1980_Wet
1980,9,10.466666666666667,1980-09-01,Dry,Dry,1980_Dry
1980,10,14.833333333333334,1980-10-01,Dry,Dry,1980_Dry
1980,11,6.933333333333333,1980-11-01,Dry,Dry,1980_Dry
1980,12,0.0666666666666666,1980-12-01,Dry,Dry,1980_Dry
1981,1,5.066666666666666,1981-01-01,Dry,Dry,1980_Dry
1981,2,25.999999999999996,1981-02-01,Dry,Dry,
1981,3,0.4666666666666667,1981-03-01,Dry,Dry,
1981,4,0.0666666666666666,1981-04-01,Dry,Dry,
1981,5,100.26666666666667,1981-05-01,Wet,Dry,1981_Wet
1981,6,81.5,1981-06-01,Wet,Dry,1981_Wet
1981,7,70.63333333333333,1981-07-01,Wet,Dry,1981_Wet
1981,8,59.2,1981-08-01,Wet,Dry,1981_Wet
1981,9,14.7,1981-09-01,Dry,Dry,1981_Dry
1981,10,11.8,1981-10-01,Dry,Dry,1981_Dry
