3.662392614435055293e+05 6.526752607368540950e+06 -2.001538461538461888e+02
3.662386278214815538e+05 6.526802163942510262e+06 -2.001538461538461888e+02
3.662379941994576948e+05 6.526851720516479574e+06 -2.001538461538461888e+02
3.662373605774337775e+05 6.526901277090448886e+06 -2.001538461538461888e+02
3.662367269554098602e+05 6.526950833664419129e+06 -2.001538461538461888e+02
3.662360933333859430e+05 6.527000390238387510e+06 -2.001538461538461888e+02
3.662354597113620257e+05 6.527049946812357754e+06 -2.001538461538461888e+02
3.662348260893381084e+05 6.527099503386327066e+06 -2.001538461538461888e+02
3.662341924673141912e+05 6.527149059960296378e+06 -2.001538461538461888e+02
3.662335588452903321e+05 6.527198616534266621e+06 -2.001538461538461888e+02
3.662424295536250575e+05 6.526504824498692527e+06 -2.252461538461539021e+02
3.662417959316011402e+05 6.526554381072661839e+06 -2.252461538461539021e+02
3.662405286875533056e+05 6.526653494220601395e+06 -2.252461538461539021e+02
3.662398950655293884e+05 6.526703050794570707e+06 -2.252461538461539021e+02
3.662436967976728920e+05 6.526405711350753903e+06 -2.503384615384616154e+02
3.662430631756489747e+05 6.526455267924723215e+06 -2.503384615384616154e+02
3.662462312857684446e+05 6.526207485054874793e+06 -2.754307692307693287e+02
3.662455976637445856e+05 6.526257041628845036e+06 -2.754307692307693287e+02
3.662449640417206101e+05 6.526306598202814348e+06 -2.754307692307693287e+02
3.662474985298162792e+05 6.526108371906936169e+06 -3.005230769230770420e+02
3.662468649077923619e+05 6.526157928480905481e+06 -3.005230769230770420e+02
3.662487657738641137e+05 6.526009258758997545e+06 -3.256153846153847553e+02
3.662481321518401965e+05 6.526058815332966857e+06 -3.256153846153847553e+02
3.662474985298162792e+05 6.526108371906936169e+06 -3.256153846153847553e+02
3.662506666399358655e+05 6.525860589037088677e+06 -3.507076923076922412e+02
3.662500330179119483e+05 6.525910145611058921e+06 -3.507076923076922412e+02
3.662493993958880310e+05 6.525959702185028233e+06 -3.507076923076922412e+02
3.662525675060076173e+05 6.525711919315180741e+06 -3.757999999999999545e+02
3.662519338839836419e+05 6.525761475889149122e+06 -3.757999999999999545e+02
3.662513002619597246e+05 6.525811032463119365e+06 -3.757999999999999545e+02
3.662557356161271455e+05 6.525464136445332319e+06 -4.008923076923076678e+02
3.662551019941032864e+05 6.525513693019302562e+06 -4.008923076923076678e+02
3.662544683720793691e+05 6.525563249593271874e+06 -4.008923076923076678e+02
3.662538347500553937e+05 6.525612806167241186e+06 -4.008923076923076678e+02
3.643770544597291155e+05 6.524621846927469596e+06 -4.259846153846153811e+02
3.644784199149734341e+05 6.524644731325494125e+06 -4.259846153846153811e+02
3.645797853702177526e+05 6.524667615723517723e+06 -4.259846153846153811e+02
3.646811508254620712e+05 6.524690500121543184e+06 -4.259846153846153811e+02
3.647825162807063898e+05 6.524713384519566782e+06 -4.259846153846153811e+02
3.648838817359506502e+05 6.524736268917591311e+06 -4.259846153846153811e+02
3.649852471911949688e+05 6.524759153315616772e+06 -4.259846153846153811e+02
3.650866126464392873e+05 6.524782037713640369e+06 -4.259846153846153811e+02
3.651879781016836059e+05 6.524804922111664899e+06 -4.259846153846153811e+02
3.652893435569279245e+05 6.524827806509689428e+06 -4.259846153846153811e+02
3.653907090121722431e+05 6.524850690907713957e+06 -4.259846153846153811e+02
3.654920744674165617e+05 6.524873575305739418e+06 -4.259846153846153811e+02
3.655934399226608803e+05 6.524896459703763016e+06 -4.259846153846153811e+02
3.656948053779051406e+05 6.524919344101787545e+06 -4.259846153846153811e+02
3.657961708331494592e+05 6.524942228499812074e+06 -4.259846153846153811e+02
3.658975362883937778e+05 6.524965112897836603e+06 -4.259846153846153811e+02
3.659989017436380964e+05 6.524987997295862064e+06 -4.259846153846153811e+02
3.661002671988823568e+05 6.525010881693885662e+06 -4.259846153846153811e+02
3.662016326541267335e+05 6.525033766091910191e+06 -4.259846153846153811e+02
3.662608045923183672e+05 6.525067683853575960e+06 -4.259846153846153811e+02
3.662601709702944499e+05 6.525117240427545272e+06 -4.259846153846153811e+02
3.662595373482705909e+05 6.525166797001515515e+06 -4.259846153846153811e+02
3.662589037262466736e+05 6.525216353575484827e+06 -4.259846153846153811e+02
3.662582701042227563e+05 6.525265910149455070e+06 -4.259846153846153811e+02
3.662576364821988391e+05 6.525315466723424383e+06 -4.259846153846153811e+02
3.662570028601749800e+05 6.525365023297393695e+06 -4.259846153846153811e+02
3.639715926387518412e+05 6.524530309335371479e+06 -4.510769230769230944e+02
3.640729580939961597e+05 6.524553193733395077e+06 -4.510769230769230944e+02
3.641743235492404783e+05 6.524576078131420538e+06 -4.510769230769230944e+02
3.576869344136044965e+05 6.523111476657850668e+06 -4.761692307692308077e+02
3.577882998688488733e+05 6.523134361055877060e+06 -4.761692307692308077e+02
3.578896653240932501e+05 6.523157245453901589e+06 -4.761692307692308077e+02
3.579910307793375105e+05 6.523180129851926118e+06 -4.761692307692308077e+02
3.580923962345818290e+05 6.523203014249949716e+06 -4.761692307692308077e+02
3.636674962730189436e+05 6.524461656141297892e+06 -4.761692307692308077e+02
3.637688617282632040e+05 6.524484540539322421e+06 -4.761692307692308077e+02
3.638702271835075808e+05 6.524507424937346950e+06 -4.761692307692308077e+02
3.582951271450704662e+05 6.523248783045998774e+06 -5.012615384615385210e+02
3.583964926003147848e+05 6.523271667444024235e+06 -5.012615384615385210e+02
3.584978580555591034e+05 6.523294551842047833e+06 -5.012615384615385210e+02
3.632620344520417275e+05 6.524370118549199775e+06 -5.012615384615385210e+02
3.633633999072860461e+05 6.524393002947224304e+06 -5.012615384615385210e+02
3.634647653625303064e+05 6.524415887345248833e+06 -5.012615384615385210e+02
3.635661308177746250e+05 6.524438771743273363e+06 -5.012615384615385210e+02
3.587005889660477405e+05 6.523340320638097823e+06 -5.263538461538462343e+02
3.588019544212920009e+05 6.523363205036121421e+06 -5.263538461538462343e+02
3.589033198765363777e+05 6.523386089434146881e+06 -5.263538461538462343e+02
3.626538417205758160e+05 6.524232812161052600e+06 -5.263538461538462343e+02
3.627552071758201346e+05 6.524255696559077129e+06 -5.263538461538462343e+02
3.628565726310644532e+05 6.524278580957101658e+06 -5.263538461538462343e+02
3.631606689967974089e+05 6.524347234151175246e+06 -5.263538461538462343e+02
3.632620344520417275e+05 6.524370118549199775e+06 -5.263538461538462343e+02
3.591060507870248985e+05 6.523431858230195008e+06 -5.514461538461539476e+02
3.592074162422692170e+05 6.523454742628220469e+06 -5.514461538461539476e+02
3.623497453548428603e+05 6.524164158966979012e+06 -5.514461538461539476e+02
3.624511108100871788e+05 6.524187043365003541e+06 -5.514461538461539476e+02
3.594101471527578542e+05 6.523500511424269527e+06 -5.765384615384616609e+02
3.595115126080021728e+05 6.523523395822293125e+06 -5.765384615384616609e+02
3.619442835338656441e+05 6.524072621374880895e+06 -5.765384615384616609e+02
3.620456489891099045e+05 6.524095505772905424e+06 -5.765384615384616609e+02
3.621470144443542231e+05 6.524118390170929953e+06 -5.765384615384616609e+02
3.597142435184907517e+05 6.523569164618342184e+06 -6.016307692307691468e+02
3.598156089737350703e+05 6.523592049016366713e+06 -6.016307692307691468e+02
3.599169744289793889e+05 6.523614933414391242e+06 -6.016307692307691468e+02
3.614374562576441094e+05 6.523958199384758249e+06 -6.016307692307691468e+02
